Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_CCGT_g,Gen_Conv_Coal_g,Gen_Conv_Biomass_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_CCGT_obj,Gen_Conv_Coal_obj,Gen_Conv_Biomass_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
11,11,1,1,15.96931644253334,83.53237700907763,55.555662808212574,5.421866956446654,86.32931532264901,134.09347109077984,190.32887398949623,14232.311566025432,2435.850611033652,0.0,0.0,15226.458,9302.4358968357,1631.7742324745761,5120.142326208481,1087.849488316384,1087.849488315009,1087.9345267686265,495.6730246468127,815.9508950764699,957.0294513407216,592.1856385010838,0.0,-16930.561090545176,-1.2660245152375794e6,-491.8514292186592,0.0,0.0,-6.051520490798908e6,-20953.960761155962,12980.758477167023,3609.7595487210783,4823.2825086361845,0.0
12,12,1,1,15.96931644253334,83.53237779701762,54.627696707987354,5.243790709522312,87.2012095173099,134.09347004461,1788.9982439894786,14232.311566013403,282.9327531631255,0.0,0.0,14672.2095,9699.43019678432,1631.7742324746077,6321.822234736802,1087.849488316405,1087.8494883150463,1087.9345269676912,1087.8850731009745,815.9508952257684,957.029450099536,4.669660424082405e-9,0.0,-158820.409566314,-1.2634900898219831e6,-57.13052410508317,0.0,0.0,-5.841408038414146e6,-22612.783478712532,18431.339767674493,54673.97538345074,-46299.69714539878,0.0
13,13,1,1,15.96931644253334,83.43252132907189,55.418062246445515,5.175907728257738,86.32931532269129,134.09347116833095,4567.685927989474,9202.114524866756,1986.738613366905,0.0,0.0,14124.610499999999,9784.911803439894,1631.7742324743317,3984.8535642013458,1087.849488316221,1087.849488314846,1087.9345269582764,478.1144078565303,815.9508952187074,957.0294507266846,609.7442552911633,0.0,-404735.4745064182,-815384.9120540784,-202.77877455059206,0.0,0.0,-5.634472605973029e6,-23267.192660379682,5832.009120385439,1944.235711040179,6339.105829649823,0.0
14,14,1,1,15.96931644253334,83.39457527438913,56.15612513699886,5.082427673221429,86.32931532265013,134.09346218430863,5062.504766989462,7290.401969590783,3112.2235162153324,0.0,0.0,13833.241500000002,9968.281110415599,1631.7742324757212,2384.600833109153,1087.8494883171475,1087.8494883157723,1087.934444411702,439.284961710478,815.9508333087764,957.0298447511067,648.573701438392,0.0,-447915.24919121916,-645032.9165527495,-199.55608922976535,0.0,0.0,-5.523805237442794e6,-24178.0862600622,-3538.4847068164527,-604.9094336031994,9691.214865519534,0.0
15,15,1,1,15.96931644253334,-3.305574979420848,2.117682724659814,5.086594794236863,87.20163175305248,134.09347123542878,4391.907070392143,11159.284970094519,0.0,0.0,0.0,13919.587500000001,9927.372862717368,1631.7742324906774,5623.592697091981,1087.8494883271183,1087.8494883257595,1087.9345270828144,1087.8848213721958,815.9508953121109,957.0294502980184,4.6679028783252165e-9,0.0,-7822.073517198962,-19874.907650916874,0.0,0.0,0.0,-6.763612344951165e6,-24139.022514372904,-70691.43682425677,-2453.045429713864,-46299.698294649876,0.0
16,16,1,1,15.96931644253334,-3.605523797076239,2.117636719090839,5.086358603683971,87.20163175436943,134.09347123542878,6074.463363300265,10027.47460604863,0.0,0.0,0.0,14470.3455,9926.936682397916,1631.7742324906874,6174.790668358409,1087.8494883271248,1087.8494883257658,1087.9345270828144,1087.8848213719186,815.9508953121109,957.0294502980183,4.667902872206144e-9,0.0,-8995.276779838503,-14849.033419011968,0.0,0.0,0.0,-7.025607301440452e6,-24141.389047154174,-68378.57322625567,-2453.0954793522687,-46299.698294649876,0.0
17,17,1,1,15.96931644253334,83.38692632155457,54.30234148935274,5.063588474314209,86.32931532279858,134.0934712353122,3996.725186989459,6905.090598398387,6348.278017450814,0.0,0.0,15618.213000000002,10005.237208691931,1631.774232471766,896.5558562695608,1087.8494883145106,1087.8494883131355,1087.9345270730246,423.49880168360505,815.9508953047686,957.0294503151487,664.3598614619315,0.0,-353512.40028683253,-610758.818140451,-358.49455471057445,0.0,0.0,-6.201841001652944e6,-24363.775373658813,-9114.099841938543,-3984.523368771843,11054.03367218381,0.0
18,18,1,1,15.96931644253334,83.39457527756103,54.1037293679602,5.082427634208177,86.32931532281346,134.09347123579855,3616.067438989461,7290.401969590784,7508.757344217509,0.0,0.0,16783.338,9968.281197855562,1631.7742324712244,938.1634176464692,1087.8494883141498,1087.8494883127746,1087.9345270744368,421.14577107617447,815.9508953058275,957.0294503146663,666.7128920689058,0.0,-319938.8093286244,-645032.9162914517,-481.46231043641455,0.0,0.0,-6.639929112722444e6,-24178.086643136543,-8657.200599139556,-4403.735874846563,11257.169192985268,0.0
19,19,1,1,15.96931644253334,83.3379513846652,54.81611949012515,7.335265506105607,86.3293153227713,134.0934712268522,951.5926079897155,4438.3605891781335,14003.763011323397,0.0,0.0,17761.887,5389.919634306822,1631.7742324730552,5.257551624604151e-8,1087.84948831537,1087.8494883139952,1087.9345270665515,369.3271890377993,815.9508952999136,957.0294503135841,718.5314741088312,0.0,-86283.96293590573,-402440.4323419982,-104.97517985128798,0.0,0.0,-7.006348437443121e6,-7099.896352784497,-14292.718917220496,-8102.164764994464,15730.631910075055,0.0
20,20,1,1,15.96931644253334,85.53019510244746,54.542677647542774,7.86078690720021,86.19323659819571,133.9474039024094,38.070950990009905,4298.940865237502,14040.0,679.4703730944711,0.0,18202.9185,4336.979267087433,853.4637597655707,4.1886619195217865e-8,568.9758398437137,568.975839842314,568.9175554703252,176.05459956249024,426.6881666027439,1346.312111413934,392.93835774471904,0.0,-3555.483498998193,-401482.3090059348,-30884.34861767292,-89.31467058802082,0.0,-7.130377276863996e6,-4575.375540568108,-5371.485598543273,-5828.511602747058,-31067.34840379434,0.0
21,21,1,1,15.96931644253334,85.52349987209585,54.539402620189165,8.04538619055259,86.1930872090147,133.94706909289263,0.0,3963.2433321877925,14040.0,650.3479647224566,0.0,17866.5435,3963.212801776155,786.9538197593798,3.9097146536176755e-8,524.6358798395866,524.635879838187,524.577754530949,162.76159591902595,393.4333158982118,1379.5669021003594,361.89188758199833,0.0,0.0,-370836.2637880307,-30790.34758353629,-81.1323738644569,0.0,-7.006245698466215e6,-3819.7865440898386,-4956.36108006943,-5338.957965999878,-35346.89747913444,0.0
22,22,1,1,15.96931644253334,85.48612640221343,54.52111424838551,8.970108899541769,86.19225421412787,133.94519946801242,0.0,2088.2786054775647,14040.0,1440.449186481843,0.0,16962.1335,2088.2592699842457,606.5334364340463,2.934430653575075e-8,404.35562428936424,404.3556242879647,404.29839963952696,126.14052395168707,303.22379972964524,1469.776082950068,278.2354310015836,0.0,0.0,-197250.93533461005,-30265.62406638707,-125.86469712696271,0.0,-6.6713971954780035e6,-1060.4729429373947,-3834.981063097228,-4061.551397147072,-46905.97223581644,0.0
23,23,1,1,15.96931644253334,85.46243023307923,54.50951102901565,9.556601851537094,86.19172721308756,133.94401051964422,0.0,899.0978118123563,14040.0,1364.300869008246,0.0,15689.31,899.085569885298,614.0489723721901,2.5338425396370896e-8,409.36598158146,409.3659815800605,409.3093347264778,126.64415176845908,306.98200104485835,1466.0176683914285,282.7439033640498,0.0,0.0,-85431.40382780661,-29932.929851742927,-86.88224566403369,0.0,-6.196115378374722e6,-196.56416150286532,-3892.0850965459977,-4207.686486843755,-46334.51344233018,0.0
24,24,1,1,15.96931644253334,85.4557475269139,54.50624476973681,9.722049039495584,86.19158016966483,133.9436771346802,0.0,563.6422280169644,14040.0,463.99133256994156,0.0,14451.430499999999,563.6318119725148,616.1689977276648,2.43992431989627e-8,410.77933181844315,410.77933181704367,410.72284663818067,126.77036472198638,308.04213497863554,1464.9574699647383,284.03151560739866,0.0,0.0,-53646.22531443642,-29839.10465718154,-26.447463207237888,0.0,-5.729702649418844e6,-77.24179864174948,-3908.2382173756305,-4250.292586255826,-46171.9528833784,0.0
25,1,2,1,113.26120028586095,83.48471516499092,53.71249403690473,8.696695510502755,86.13123019288619,133.87762580274213,0.0,2642.5844502643768,8720.95410386575,0.0,0.0,10020.66,2642.567645899256,1342.7886975699264,4.463567913171885e-9,895.1924650466175,895.1924650464186,895.0458195151679,137.9028575388946,671.2843646363757,1101.724807345548,757.3154613419422,0.0,0.0,-243597.1624544942,-1345.2943153277738,0.0,0.0,-4.048241020590282e6,-1698.2793359122843,-10399.138875975681,-21861.65858997943,12166.464557708241,0.0
