Iter,PrimalRes,DualRes
7935,2.724595865884112,2.724595865884112
7936,2.720808974088186,2.720808974088186
7937,2.7170369763637154,2.7170369763637154
7938,2.71327964281204,2.71327964281204
7939,2.7095367777246793,2.7095367777246793
7940,2.705808181849534,2.705808181849534
7941,2.7020936567637364,2.7020936567637364
7942,2.698393020542426,2.698393020542426
7943,2.6947060874699673,2.6947060874699673
7944,2.6910326447189163,2.6910326447189163
7945,2.6873725093539633,2.6873725093539633
7946,2.683725552000169,2.683725552000169
7947,2.6800915209255436,2.6800915209255436
7948,2.676470321728857,2.676470321728857
7949,2.6728617255648714,2.6728617255648714
7950,2.669265555329048,2.669265555329048
7951,2.6656817007481095,2.6656817007481095
7952,2.6621099668625448,2.6621099668625448
7953,2.6585502336893114,2.6585502336893114
7954,2.6550022976543914,2.6550022976543914
7955,2.6514660558759715,2.6514660558759715
7956,2.6479412930818853,2.6479412930818853
7957,2.6444279237325645,2.6444279237325645
7958,2.6409257706870903,2.6409257706870903
7959,2.637434677682677,2.637434677682677
7960,2.633954507042972,2.633954507042972
7961,2.630485190712079,2.630485190712079
7962,2.627026523161476,2.627026523161476
7963,2.623578406054321,2.623578406054321
7964,2.6201406910329297,2.6201406910329297
7965,2.616713254107026,2.616713254107026
7966,2.613295993916381,2.613295993916381
7967,2.609888763079425,2.609888763079425
7968,2.6064914549440346,2.6064914549440346
7969,2.6031039271476857,2.6031039271476857
7970,2.5997261008319583,2.5997261008319583
7971,2.59635784646548,2.59635784646548
7972,2.5929990125171116,2.5929990125171116
7973,2.5896495315071206,2.5896495315071206
7974,2.5863092960432823,2.5863092960432823
7975,2.5829782031178183,2.5829782031178183
7976,2.5796561016481974,2.5796561016481974
7977,2.5763429097914923,2.5763429097914923
7978,2.573038566955802,2.573038566955802
7979,2.569742951429589,2.569742951429589
7980,2.566455944426025,2.566455944426025
7981,2.563177466188563,2.563177466188563
7982,2.559907394465199,2.559907394465199
7983,2.5566456943226967,2.5566456943226967
7984,2.5533922358299606,2.5533922358299606
7985,2.5501469377099966,2.5501469377099966
7986,2.546909697186038,2.546909697186038
7987,2.5436804294727153,2.5436804294727153
7988,2.5404590561213354,2.5404590561213354
7989,2.537245527774303,2.537245527774303
7990,2.534039718629174,2.534039718629174
7991,2.5308415723256985,2.5308415723256985
7992,2.527651007489794,2.527651007489794
7993,2.524467881310329,2.524467881310329
7994,2.5212922220407563,2.5212922220407563
7995,2.5181238859261157,2.5181238859261157
7996,2.514962824041959,2.514962824041959
7997,2.5118089625182165,2.5118089625182165
7998,2.508662208697615,2.508662208697615
7999,2.505522507026626,2.505522507026626
8000,2.5023898044880752,2.5023898044880752
8001,2.49926402341589,2.49926402341589
8002,2.4961450704618073,2.4961450704618073
8003,2.4930329098094717,2.4930329098094717
8004,2.4899274734671053,2.4899274734671053
8005,2.4868286519304093,2.4868286519304093
8006,2.483736466767141,2.483736466767141
8007,2.4806507866726406,2.4806507866726406
8008,2.477571574237345,2.477571574237345
8009,2.474498779251917,2.474498779251917
8010,2.4714323226344277,2.4714323226344277
8011,2.4683721666931433,2.4683721666931433
8012,2.46531823866826,2.46531823866826
8013,2.4622704894129583,2.4622704894129583
8014,2.4592288884330173,2.4592288884330173
8015,2.4561933405313994,2.4561933405313994
8016,2.4531638152629966,2.4531638152629966
8017,2.450140231398791,2.450140231398791
8018,2.4471225982485976,2.4471225982485976
8019,2.444110796340965,2.444110796340965
8020,2.4411048046215456,2.4411048046215456
8021,2.438104615629527,2.438104615629527
8022,2.435110098976338,2.435110098976338
8023,2.4321212570969237,2.4321212570969237
8024,2.429138059614388,2.429138059614388
8025,2.426160419930511,2.426160419930511
8026,2.4231882935416706,2.4231882935416706
8027,2.420221665730878,2.420221665730878
8028,2.417260507758101,2.417260507758101
8029,2.4143047114978344,2.4143047114978344
8030,2.4113542887803305,2.4113542887803305
8031,2.4084091694883227,2.4084091694883227
8032,2.4054693165157914,2.4054693165157914
8033,2.4025347085032536,2.4025347085032536
8034,2.3996052983163736,2.3996052983163736
8035,2.3966810188003365,2.3966810188003365
8036,2.3937618544373436,2.3937618544373436
8037,2.3908477748507266,2.3908477748507266
8038,2.387938746610871,2.387938746610871
8039,2.3850346885149065,2.3850346885149065
8040,2.382135627506841,2.382135627506841
8041,2.379241453743589,2.379241453743589
8042,2.376352207773607,2.376352207773607
8043,2.3734678190658087,2.3734678190658087
8044,2.3705882256529094,2.3705882256529094
8045,2.3677134493755148,2.3677134493755148
8046,2.3648434161425484,2.3648434161425484
8047,2.361978114396834,2.361978114396834
8048,2.359117487761978,2.359117487761978
8049,2.356261554452658,2.356261554452658
8050,2.3534102294809145,2.3534102294809145
8051,2.350563483515998,2.350563483515998
8052,2.3477213427509014,2.3477213427509014
8053,2.3448837177302266,2.3448837177302266
8054,2.342050623038631,2.342050623038631
8055,2.3392219719710283,2.3392219719710283
8056,2.3363978045181284,2.3363978045181284
8057,2.333578040029579,2.333578040029579
8058,2.330762661267272,2.330762661267272
8059,2.327951670942639,2.327951670942639
8060,2.32514499322383,2.32514499322383
8061,2.3223426571446453,2.3223426571446453
8062,2.3195445996602757,2.3195445996602757
8063,2.31675081094545,2.31675081094545
8064,2.313961239781065,2.313961239781065
8065,2.311175890415825,2.311175890415825
8066,2.3083947084780903,2.3083947084780903
8067,2.3056177150726853,2.3056177150726853
8068,2.302844854457362,2.302844854457362
8069,2.3000760847953643,2.3000760847953643
8070,2.297311422094026,2.297311422094026
8071,2.2945508172842892,2.2945508172842892
8072,2.2917942766794113,2.2917942766794113
8073,2.2890417482149132,2.2890417482149132
8074,2.2862931858146567,2.2862931858146567
8075,2.283548625569665,2.283548625569665
8076,2.2808080345398594,2.2808080345398594
8077,2.2780713789570655,2.2780713789570655
8078,2.2753386072638477,2.2753386072638477
8079,2.2726097697875502,2.2726097697875502
8080,2.269884751017571,2.269884751017571
8081,2.267163638806551,2.267163638806551
8082,2.2644463293090666,2.2644463293090666
8083,2.2617328503531553,2.2617328503531553
8084,2.2590231390358895,2.2590231390358895
8085,2.2563172107204537,2.2563172107204537
8086,2.2536150458020074,2.2536150458020074
8087,2.2509166010308945,2.2509166010308945
8088,2.2482218841128088,2.2482218841128088
8089,2.245530889416841,2.245530889416841
8090,2.2428435324916336,2.2428435324916336
8091,2.240159877619135,2.240159877619135
8092,2.2374798576593093,2.2374798576593093
8093,2.2348034547931093,2.2348034547931093
8094,2.232130694050511,2.232130694050511
8095,2.2294615174841965,2.2294615174841965
8096,2.226795932166624,2.226795932166624
8097,2.224133888902088,2.224133888902088
8098,2.2214753754369667,2.2214753754369667
8099,2.2188204439432866,2.2188204439432866
8100,2.21616901235393,2.21616901235393
8101,2.213521044746358,2.213521044746358
8102,2.210876591321721,2.210876591321721
8103,2.2082356055509536,2.2082356055509536
8104,2.2055980660275054,2.2055980660275054
8105,2.2029639941363257,2.2029639941363257
8106,2.2003333119271247,2.2003333119271247
8107,2.197706066494902,2.197706066494902
8108,2.195082200595607,2.195082200595607
8109,2.1924617301224316,2.1924617301224316
8110,2.1898446111435987,2.1898446111435987
8111,2.1872308879881075,2.1872308879881075
8112,2.184620476209375,2.184620476209375
8113,2.182013397757146,2.182013397757146
8114,2.17940961011368,2.17940961011368
8115,2.1768091461860877,2.1768091461860877
8116,2.174211974605896,2.174211974605896
8117,2.1716180866951618,2.1716180866951618
8118,2.169027445490883,2.169027445490883
8119,2.1664400618569744,2.1664400618569744
8120,2.1638559165203333,2.1638559165203333
8121,2.161274999438092,2.161274999438092
8122,2.1586972806178437,2.1586972806178437
8123,2.156122778313602,2.156122778313602
8124,2.153551478427289,2.153551478427289
8125,2.150983340892708,2.150983340892708
8126,2.1484183499583196,2.1484183499583196
8127,2.1458565484867904,2.1458565484867904
8128,2.1432978928471584,2.1432978928471584
8129,2.1407423640087018,2.1407423640087018
8130,2.1381899343343775,2.1381899343343775
8131,2.1356406389984386,2.1356406389984386
8132,2.133094456826484,2.133094456826484
8133,2.130551335810196,2.130551335810196
8134,2.128011312192484,2.128011312192484
8135,2.1254743464255625,2.1254743464255625
8136,2.122940461980761,2.122940461980761
8137,2.120409607845204,2.120409607845204
8138,2.117881784728297,2.117881784728297
8139,2.115357005474607,2.115357005474607
8140,2.112835231957206,2.112835231957206
8141,2.1103164808248494,2.1103164808248494
8142,2.10780071460772,2.10780071460772
8143,2.1052879561518694,2.1052879561518694
8144,2.1027781609934664,2.1027781609934664
8145,2.100271353911239,2.100271353911239
8146,2.0977675044068747,2.0977675044068747
8147,2.0952665960548984,2.0952665960548984
8148,2.0927686246056965,2.0927686246056965
8149,2.0902736030493543,2.0902736030493543
8150,2.0877815001890667,2.0877815001890667
8151,2.0852923256466056,2.0852923256466056
8152,2.0828060354804165,2.0828060354804165
8153,2.080322664987989,2.080322664987989
8154,2.0778421703696495,2.0778421703696495
8155,2.0753645590191354,2.0753645590191354
8156,2.072889838512083,2.072889838512083
8157,2.0704179712047335,2.0704179712047335
8158,2.067948965366668,2.067948965366668
8159,2.0654827977082277,2.0654827977082277
8160,2.0630194791858685,2.0630194791858685
8161,2.060558985626585,2.060558985626585
8162,2.0581013403004818,2.0581013403004818
8163,2.055646483848932,2.055646483848932
8164,2.053194444007886,2.053194444007886
8165,2.0507452227971044,2.0507452227971044
8166,2.0482987556042644,2.0482987556042644
8167,2.045855108568503,2.045855108568503
8168,2.0434142505025648,2.0434142505025648
8169,2.0409761410924148,2.0409761410924148
8170,2.0385407858570943,2.0385407858570943
8171,2.036108218899926,2.036108218899926
8172,2.0336783647517223,2.0336783647517223
8173,2.0312512988500657,2.0312512988500657
8174,2.0288269357424724,2.0288269357424724
8175,2.026405303613501,2.026405303613501
8176,2.023986409773215,2.023986409773215
8177,2.021570206755314,2.021570206755314
8178,2.019156728125836,2.019156728125836
8179,2.0167459359367967,2.0167459359367967
8180,2.014337871458565,2.014337871458565
8181,2.0119325651130566,2.0119325651130566
8182,2.0095298256694605,2.0095298256694605
8183,2.0071297802230674,2.0071297802230674
8184,2.0047323930130005,2.0047323930130005
8185,2.002337675306535,2.002337675306535
8186,1.999945588466744,1.999945588466744
8187,1.9975562013969466,1.9975562013969466
8188,1.9951694077881257,1.9951694077881257
8189,1.9927852420291856,1.9927852420291856
8190,1.990403742471699,1.990403742471699
8191,1.9880248547281099,1.9880248547281099
8192,1.9856485720642922,1.9856485720642922
8193,1.9832749237843927,1.9832749237843927
8194,1.9809038896432867,1.9809038896432867
8195,1.97853539173434,1.97853539173434
8196,1.9761695576378315,1.9761695576378315
8197,1.9738062810527026,1.9738062810527026
8198,1.971445605085819,1.971445605085819
8199,1.9690874767413789,1.9690874767413789
8200,1.9667319308389324,1.9667319308389324
8201,1.9643789478541294,1.9643789478541294
8202,1.9620285270536897,1.9620285270536897
8203,1.9596806640772684,1.9596806640772684
8204,1.9573353528739972,1.9573353528739972
8205,1.9549925791618534,1.9549925791618534
8206,1.9526523361323598,1.9526523361323598
8207,1.9503146493138956,1.9503146493138956
8208,1.9479794753697206,1.9479794753697206
8209,1.9456468245230099,1.9456468245230099
8210,1.943316651668738,1.943316651668738
8211,1.9409890436622845,1.9409890436622845
8212,1.9386639052040664,1.9386639052040664
8213,1.9363412834045448,1.9363412834045448
8214,1.9340211392934634,1.9340211392934634
8215,1.9317035263782145,1.9317035263782145
8216,1.9293883602053938,1.9293883602053938
8217,1.9270756928146966,1.9270756928146966
8218,1.9247654713974498,1.9247654713974498
8219,1.9224577487016177,1.9224577487016177
8220,1.9201524863797204,1.9201524863797204
8221,1.9178496810686738,1.9178496810686738
8222,1.9155493321363792,1.9155493321363792
8223,1.913251449895597,1.913251449895597
8224,1.9109559936105143,1.9109559936105143
8225,1.9086629718055974,1.9086629718055974
8226,1.906372414417092,1.906372414417092
8227,1.9040842447811883,1.9040842447811883
8228,1.9017985326352118,1.9017985326352118
8229,1.8995152471893562,1.8995152471893562
8230,1.8972343826901579,1.8972343826901579
8231,1.894955908732527,1.894955908732527
8232,1.8926798593104195,1.8926798593104195
8233,1.8904062039302971,1.8904062039302971
8234,1.888134953684812,1.888134953684812
8235,1.8858661098067842,1.8858661098067842
8236,1.8835996361062826,1.8835996361062826
8237,1.8813355741381201,1.8813355741381201
8238,1.8790738482814504,1.8790738482814504
8239,1.8768145382073271,1.8768145382073271
8240,1.8745576133812847,1.8745576133812847
8241,1.872303030680314,1.872303030680314
8242,1.870050812599402,1.870050812599402
8243,1.8678009608663615,1.8678009608663615
8244,1.8655534842471297,1.8655534842471297
8245,1.863308334319754,1.863308334319754
8246,1.8610655340371522,1.8610655340371522
8247,1.8588250859811524,1.8588250859811524
8248,1.8565869757369455,1.8565869757369455
8249,1.8543512169519545,1.8543512169519545
8250,1.8521177792517847,1.8521177792517847
8251,1.8498866544591692,1.8498866544591692
8252,1.8476578602919744,1.8476578602919744
8253,1.8454313854037991,1.8454313854037991
8254,1.8432072476059602,1.8432072476059602
8255,1.8409854081460253,1.8409854081460253
8256,1.8387658552744597,1.8387658552744597
8257,1.8365486099085047,1.8365486099085047
8258,1.8343336811335575,1.8343336811335575
8259,1.8321210785757103,1.8321210785757103
8260,1.8299107162135897,1.8299107162135897
8261,1.8277026606049276,1.8277026606049276
8262,1.8254968908768205,1.8254968908768205
8263,1.8232934031848345,1.8232934031848345
8264,1.8210921824666002,1.8210921824666002
8265,1.8188932599452983,1.8188932599452983
8266,1.8166965922221152,1.8166965922221152
8267,1.8145021842192364,1.8145021842192364
8268,1.8123100410045936,1.8123100410045936
8269,1.8101201677743575,1.8101201677743575
8270,1.807932550817668,1.807932550817668
8271,1.805747187648194,1.805747187648194
8272,1.8035640672528643,1.8035640672528643
8273,1.8013831838070473,1.8013831838070473
8274,1.7992045532585053,1.7992045532585053
8275,1.7970281596994937,1.7970281596994937
8276,1.794853976279228,1.794853976279228
8277,1.7926820495927132,1.7926820495927132
8278,1.7905123565153644,1.7905123565153644
8279,1.7883448447348655,1.7883448447348655
8280,1.7861796046704512,1.7861796046704512
8281,1.7840165456732393,1.7840165456732393
8282,1.7818557193529614,1.7818557193529614
8283,1.7796970963224794,1.7796970963224794
8284,1.777540663337959,1.777540663337959
8285,1.7753864629864893,1.7753864629864893
8286,1.7732344440089491,1.7732344440089491
8287,1.7710846410393515,1.7710846410393515
8288,1.7689370061357295,1.7689370061357295
8289,1.766791565793028,1.766791565793028
8290,1.7646483150945187,1.7646483150945187
8291,1.76250725192358,1.76250725192358
8292,1.760368376789529,1.760368376789529
8293,1.7582316644241018,1.7582316644241018
8294,1.7560971233867804,1.7560971233867804
8295,1.7539647594837788,1.7539647594837788
8296,1.7518345956968915,1.7518345956968915
8297,1.7497065457901044,1.7497065457901044
8298,1.7475806908782943,1.7475806908782943
8299,1.7454569857463866,1.7454569857463866
8300,1.743335417172375,1.743335417172375
8301,1.7412160012465847,1.7412160012465847
8302,1.7390987451919955,1.7390987451919955
8303,1.73698365468681,1.73698365468681
8304,1.734870677750223,1.734870677750223
8305,1.732759830094892,1.732759830094892
8306,1.7306511561014304,1.7306511561014304
8307,1.7285445855948183,1.7285445855948183
8308,1.7264401533427645,1.7264401533427645
8309,1.7243378733471673,1.7243378733471673
8310,1.722237677818839,1.722237677818839
8311,1.7201396134862534,1.7201396134862534
8312,1.7180436932835619,1.7180436932835619
8313,1.7159498619262195,1.7159498619262195
8314,1.71385815515373,1.71385815515373
8315,1.711768554893979,1.711768554893979
8316,1.709681066584153,1.709681066584153
8317,1.7075956868459343,1.7075956868459343
8318,1.7055123769791862,1.7055123769791862
8319,1.703431184078454,1.703431184078454
8320,1.7013521103226594,1.7013521103226594
8321,1.6992751068175949,1.6992751068175949
8322,1.697200612968345,1.697200612968345
8323,1.6951277961945834,1.6951277961945834
8324,1.693057032119441,1.693057032119441
8325,1.6909883592370534,1.6909883592370534
8326,1.6889217909272247,1.6889217909272247
8327,1.6868572705991483,1.6868572705991483
8328,1.684794819980425,1.684794819980425
8329,1.682734449454074,1.682734449454074
8330,1.6806761404818644,1.6806761404818644
8331,1.678619888651383,1.678619888651383
8332,1.6765657463326988,1.6765657463326988
8333,1.6745136087122319,1.6745136087122319
8334,1.6724635539615065,1.6724635539615065
8335,1.6704155385980357,1.6704155385980357
8336,1.668369572431402,1.668369572431402
8337,1.6663256759295564,1.6663256759295564
8338,1.6642837868619154,1.6642837868619154
8339,1.6622439720015336,1.6622439720015336
8340,1.6602062061456309,1.6602062061456309
8341,1.6581704673192235,1.6581704673192235
8342,1.656136735251721,1.656136735251721
8343,1.6541050572861877,1.6541050572861877
8344,1.6520754022285473,1.6520754022285473
8345,1.6500477810434404,1.6500477810434404
8346,1.6480221836668534,1.6480221836668534
8347,1.6459986288086839,1.6459986288086839
8348,1.6439770565280014,1.6439770565280014
8349,1.6419575423874448,1.6419575423874448
8350,1.6399399897345575,1.6399399897345575
8351,1.6379244739437127,1.6379244739437127
8352,1.6359109846594038,1.6359109846594038
8353,1.633899491281909,1.633899491281909
8354,1.6318899948853414,1.6318899948853414
8355,1.6298825038770701,1.6298825038770701
8356,1.627876988156686,1.627876988156686
8357,1.6258734926566376,1.6258734926566376
8358,1.623871996275966,1.623871996275966
8359,1.6218724923940044,1.6218724923940044
8360,1.6198749786083226,1.6198749786083226
8361,1.6178794132674739,1.6178794132674739
8362,1.6158858632545616,1.6158858632545616
8363,1.6138943079254204,1.6138943079254204
8364,1.6119046991493633,1.6119046991493633
8365,1.6099170913541911,1.6099170913541911
8366,1.607931456789629,1.607931456789629
8367,1.6059477683211298,1.6059477683211298
8368,1.6039660911210376,1.6039660911210376
8369,1.601986360201181,1.601986360201181
8370,1.6000085785701685,1.6000085785701685
8371,1.5980327468805626,1.5980327468805626
8372,1.5960589401088328,1.5960589401088328
8373,1.594087039721444,1.594087039721444
8374,1.592117096824495,1.592117096824495
8375,1.5901491181211895,1.5901491181211895
8376,1.5881830959137915,1.5881830959137915
8377,1.5862189904596562,1.5862189904596562
8378,1.5842568640096033,1.5842568640096033
8379,1.582296654430138,1.582296654430138
8380,1.5803384218213523,1.5803384218213523
8381,1.578382105706396,1.578382105706396
8382,1.5764277097644026,1.5764277097644026
8383,1.574475267873595,1.574475267873595
8384,1.5725247503144146,1.5725247503144146
8385,1.5705761827864535,1.5705761827864535
8386,1.5686295112782318,1.5686295112782318
8387,1.5666847850520753,1.5666847850520753
8388,1.5647419712800001,1.5647419712800001
8389,1.5628011081571458,1.5628011081571458
8390,1.5608621465082706,1.5608621465082706
8391,1.55892507491194,1.55892507491194
8392,1.5569899284962503,1.5569899284962503
8393,1.5550567012221563,1.5550567012221563
8394,1.5531253749036296,1.5531253749036296
8395,1.5511959844122885,1.5511959844122885
8396,1.5492684727942105,1.5492684727942105
8397,1.547342859513492,1.547342859513492
8398,1.5454191651122073,1.5454191651122073
8399,1.5434973574274409,1.5434973574274409
8400,1.541577443952292,1.541577443952292
8401,1.539659426487333,1.539659426487333
8402,1.5377433015141833,1.5377433015141833
8403,1.5358290621666129,1.5358290621666129
8404,1.5339167121312585,1.5339167121312585
8405,1.532006245074399,1.532006245074399
8406,1.5300976625214844,1.5300976625214844
8407,1.528190976214546,1.528190976214546
8408,1.5262861440508004,1.5262861440508004
8409,1.5243832074336297,1.5243832074336297
8410,1.522482126277282,1.522482126277282
8411,1.5205829172471113,1.5205829172471113
8412,1.5186856138655003,1.5186856138655003
8413,1.5167901195800368,1.5167901195800368
8414,1.5148965538894572,1.5148965538894572
8415,1.5130048149267168,1.5130048149267168
8416,1.5111149544716227,1.5111149544716227
8417,1.5092269455544738,1.5092269455544738
8418,1.5073407814775237,1.5073407814775237
8419,1.5054564688080063,1.5054564688080063
8420,1.5035740305486343,1.5035740305486343
8421,1.5016934445548031,1.5016934445548031
8422,1.499814705720155,1.499814705720155
8423,1.497937806311711,1.497937806311711
8424,1.496062740610114,1.496062740610114
8425,1.49418953612917,1.49418953612917
8426,1.492318176891331,1.492318176891331
8427,1.4904486522839306,1.4904486522839306
8428,1.488580954824556,1.488580954824556
8429,1.486715117768199,1.486715117768199
8430,1.484851083932881,1.484851083932881
8431,1.4829888863725955,1.4829888863725955
8432,1.4811285019359275,1.4811285019359275
8433,1.479269973039436,1.479269973039436
8434,1.4774132655932135,1.4774132655932135
8435,1.475558367912754,1.475558367912754
8436,1.473705299874382,1.473705299874382
8437,1.4718540478447721,1.4718540478447721
8438,1.470004599056665,1.470004599056665
8439,1.4681569823487735,1.4681569823487735
8440,1.4663111732568268,1.4663111732568268
8441,1.4644671825049045,1.4644671825049045
8442,1.462624982913212,1.462624982913212
8443,1.4607846120131853,1.4607846120131853
8444,1.4589460381148456,1.4589460381148456
8445,1.4571092399876306,1.4571092399876306
8446,1.4552742840571682,1.4552742840571682
8447,1.4534411081961025,1.4534411081961025
8448,1.4516097286068543,1.4516097286068543
8449,1.44978015725178,1.44978015725178
8450,1.4479523811148738,1.4479523811148738
8451,1.4461263741065977,1.4461263741065977
8452,1.4443021760798729,1.4443021760798729
8453,1.4424797457829754,1.4424797457829754
8454,1.440659102307336,1.440659102307336
8455,1.4388402488975771,1.4388402488975771
8456,1.437023184596228,1.437023184596228
8457,1.4352078824183536,1.4352078824183536
8458,1.433394379078436,1.433394379078436
8459,1.4315826383269723,1.4315826383269723
8460,1.4297726727950248,1.4297726727950248
8461,1.4279644834284682,1.4279644834284682
8462,1.4261580661673179,1.4261580661673179
8463,1.424353407869603,1.424353407869603
8464,1.4225505234849152,1.4225505234849152
8465,1.420749409576274,1.420749409576274
8466,1.4189500371896884,1.4189500371896884
8467,1.417152453836934,1.417152453836934
8468,1.415356613871836,1.415356613871836
8469,1.4135625240271565,1.4135625240271565
8470,1.4117702090636612,1.4117702090636612
8471,1.4099796198793229,1.4099796198793229
8472,1.408190812902376,1.408190812902376
8473,1.4064037240088965,1.4064037240088965
8474,1.4046184164158149,1.4046184164158149
8475,1.4028348281010494,1.4028348281010494
8476,1.401052991079041,1.401052991079041
8477,1.399272922062437,1.399272922062437
8478,1.39749456323284,1.39749456323284
8479,1.3957179292756337,1.3957179292756337
8480,1.3939436762696005,1.3939436762696005
8481,1.3921705272405234,1.3921705272405234
8482,1.3903990930814416,1.3903990930814416
8483,1.388629415526566,1.388629415526566
8484,1.38686146701707,1.38686146701707
8485,1.385095231642481,1.385095231642481
8486,1.3833307115878597,1.3833307115878597
8487,1.3815679435494985,1.3815679435494985
8488,1.379806891971839,1.379806891971839
8489,1.3780475447422305,1.3780475447422305
8490,1.376289934963097,1.376289934963097
8491,1.3745340423956804,1.3745340423956804
8492,1.372779865450866,1.372779865450866
8493,1.3710274011918955,1.3710274011918955
8494,1.36927664604832,1.36927664604832
8495,1.3675275944683563,1.3675275944683563
8496,1.3657802436498514,1.3657802436498514
8497,1.3640346010340636,1.3640346010340636
8498,1.3622906754499127,1.3622906754499127
8499,1.3605484604997855,1.3605484604997855
8500,1.3588079467322132,1.3588079467322132
8501,1.3570691361599074,1.3570691361599074
8502,1.3553319911852668,1.3553319911852668
8503,1.353596575866277,1.353596575866277
8504,1.3518628353247095,1.3518628353247095
8505,1.3501308009554123,1.3501308009554123
8506,1.3484004566644217,1.3484004566644217
8507,1.346671782745716,1.346671782745716
8508,1.3449448105457122,1.3449448105457122
8509,1.3432195297584713,1.3432195297584713
8510,1.3414959266967799,1.3414959266967799
8511,1.3397740179580069,1.3397740179580069
8512,1.3380537799746435,1.3380537799746435
8513,1.3363352190851856,1.3363352190851856
8514,1.3346094102867028,1.3346094102867028
8515,1.3328944091924768,1.3328944091924768
8516,1.3311810561533548,1.3311810561533548
8517,1.3294693793316128,1.3294693793316128
8518,1.3277593553752922,1.3277593553752922
8519,1.3260510280022118,1.3260510280022118
8520,1.3243443437768292,1.3243443437768292
8521,1.322639317085759,1.322639317085759
8522,1.320935944776238,1.320935944776238
8523,1.3192342405636737,1.3192342405636737
8524,1.3175342077304322,1.3175342077304322
8525,1.31583581066252,1.31583581066252
8526,1.314139065106474,1.314139065106474
8527,1.3124439929349592,1.3124439929349592
8528,1.3107505494435827,1.3107505494435827
8529,1.3090587670933473,1.3090587670933473
8530,1.3073686283471488,1.3073686283471488
8531,1.305680162407043,1.305680162407043
8532,1.3039932958370173,1.3039932958370173
8533,1.3023080997556917,1.3023080997556917
8534,1.3006245250462598,1.3006245250462598
8535,1.2989425943844708,1.2989425943844708
8536,1.2972623160412695,1.2972623160412695
8537,1.2955836581973017,1.2955836581973017
8538,1.2939066502381138,1.2939066502381138
8539,1.2922312553187112,1.2922312553187112
8540,1.2905575276520267,1.2905575276520267
8541,1.2888853917354481,1.2888853917354481
8542,1.287214924164573,1.287214924164573
8543,1.2855460487758137,1.2855460487758137
8544,1.2838788029966963,1.2838788029966963
8545,1.2822131749446726,1.2822131749446726
8546,1.2805491922099463,1.2805491922099463
8547,1.2788868110433214,1.2788868110433214
8548,1.2772260498793457,1.2772260498793457
8549,1.2755669272164596,1.2755669272164596
8550,1.2739094052080873,1.2739094052080873
8551,1.2722534888353039,1.2722534888353039
8552,1.2705991930149594,1.2705991930149594
8553,1.2689465246382952,1.2689465246382952
8554,1.2672954395200122,1.2672954395200122
8555,1.2656459743245705,1.2656459743245705
8556,1.263998101542711,1.263998101542711
8557,1.2623518666507607,1.2623518666507607
8558,1.2607072089404028,1.2607072089404028
8559,1.2590641776762368,1.2590641776762368
8560,1.257422846327927,1.257422846327927
8561,1.2557829824518194,1.2557829824518194
8562,1.2541447203409462,1.2541447203409462
8563,1.2525080558230002,1.2525080558230002
8564,1.2508730020736039,1.2508730020736039
8565,1.2492395269262033,1.2492395269262033
8566,1.2476076444856972,1.2476076444856972
8567,1.2459773484513335,1.2459773484513335
8568,1.2443486600432152,1.2443486600432152
8569,1.2427215331349544,1.2427215331349544
8570,1.2410959939365966,1.2410959939365966
8571,1.2394720436877833,1.2394720436877833
8572,1.237849690431858,1.237849690431858
8573,1.2362288913923294,1.2362288913923294
8574,1.235587650000916,1.235587650000916
8575,1.235587650000916,1.235587650000916
8576,1.235587650000916,1.235587650000916
8577,1.235587650000916,1.235587650000916
8578,1.2355876500009124,1.2355876500009124
8579,1.2355876500009124,1.2355876500009124
8580,1.2355876500009089,1.2355876500009089
8581,1.2355876500009089,1.2355876500009089
8582,1.2355876500009124,1.2355876500009124
8583,1.2355876500009124,1.2355876500009124
8584,1.2355876500009124,1.2355876500009124
8585,1.2355876500009089,1.2355876500009089
8586,1.2355876500009089,1.2355876500009089
8587,1.2355876500009053,1.2355876500009053
8588,1.2355876500009053,1.2355876500009053
8589,1.2355876500009053,1.2355876500009053
8590,1.2355876500009053,1.2355876500009053
8591,1.2355876500009018,1.2355876500009018
8592,1.2355876500009018,1.2355876500009018
8593,1.2355876500009018,1.2355876500009018
8594,1.2355876500008982,1.2355876500008982
8595,1.2355876500008982,1.2355876500008982
8596,1.2355876500008947,1.2355876500008947
8597,1.2355876500008947,1.2355876500008947
8598,1.2355876500008947,1.2355876500008947
8599,1.2355876500008947,1.2355876500008947
8600,1.2355876500008947,1.2355876500008947
8601,1.235587650000891,1.235587650000891
8602,1.2355876500008875,1.2355876500008875
8603,1.2355876500008875,1.2355876500008875
8604,1.2355876500008875,1.2355876500008875
8605,1.2355876500008875,1.2355876500008875
8606,1.2355876500008875,1.2355876500008875
8607,1.235587650000884,1.235587650000884
8608,1.2355876500008804,1.2355876500008804
8609,1.2355876500008804,1.2355876500008804
8610,1.2355876500008804,1.2355876500008804
8611,1.2355876500008804,1.2355876500008804
8612,1.235587650000877,1.235587650000877
8613,1.235587650000877,1.235587650000877
8614,1.235587650000877,1.235587650000877
8615,1.2355876500008733,1.2355876500008733
8616,1.2355876500008733,1.2355876500008733
8617,1.2355876500008733,1.2355876500008733
8618,1.2355876500008698,1.2355876500008698
8619,1.2355876500008698,1.2355876500008698
8620,1.2355876500008698,1.2355876500008698
