Iter,Market,Year,Time,ReprDay,Imbalance,AbsImbalance
8552,Hydrogen_GC,2021,0,0,1.2705991930149594,1.2705991930149594
8553,Hydrogen_GC,2021,0,0,1.2689465246382952,1.2689465246382952
8554,Hydrogen_GC,2021,0,0,1.2672954395200122,1.2672954395200122
8555,Hydrogen_GC,2021,0,0,1.2656459743245705,1.2656459743245705
8556,Hydrogen_GC,2021,0,0,1.263998101542711,1.263998101542711
8557,Hydrogen_GC,2021,0,0,1.2623518666507607,1.2623518666507607
8558,Hydrogen_GC,2021,0,0,1.2607072089404028,1.2607072089404028
8559,Hydrogen_GC,2021,0,0,1.2590641776762368,1.2590641776762368
8560,Hydrogen_GC,2021,0,0,1.257422846327927,1.257422846327927
8561,Hydrogen_GC,2021,0,0,1.2557829824518194,1.2557829824518194
8562,Hydrogen_GC,2021,0,0,1.2541447203409462,1.2541447203409462
8563,Hydrogen_GC,2021,0,0,1.2525080558230002,1.2525080558230002
8564,Hydrogen_GC,2021,0,0,1.2508730020736039,1.2508730020736039
8565,Hydrogen_GC,2021,0,0,1.2492395269262033,1.2492395269262033
8566,Hydrogen_GC,2021,0,0,1.2476076444856972,1.2476076444856972
8567,Hydrogen_GC,2021,0,0,1.2459773484513335,1.2459773484513335
8568,Hydrogen_GC,2021,0,0,1.2443486600432152,1.2443486600432152
8569,Hydrogen_GC,2021,0,0,1.2427215331349544,1.2427215331349544
8570,Hydrogen_GC,2021,0,0,1.2410959939365966,1.2410959939365966
8571,Hydrogen_GC,2021,0,0,1.2394720436877833,1.2394720436877833
8572,Hydrogen_GC,2021,0,0,1.237849690431858,1.237849690431858
8573,Hydrogen_GC,2021,0,0,1.2362288913923294,1.2362288913923294
8574,End_Product,2021,9,3,1.235587650000916,1.235587650000916
8575,End_Product,2021,9,3,1.235587650000916,1.235587650000916
8576,End_Product,2021,9,3,1.235587650000916,1.235587650000916
8577,End_Product,2021,9,3,1.235587650000916,1.235587650000916
8578,End_Product,2021,9,3,1.2355876500009124,1.2355876500009124
8579,End_Product,2021,9,3,1.2355876500009124,1.2355876500009124
8580,End_Product,2021,9,3,1.2355876500009089,1.2355876500009089
8581,End_Product,2021,9,3,1.2355876500009089,1.2355876500009089
8582,End_Product,2021,9,3,1.2355876500009124,1.2355876500009124
8583,End_Product,2021,9,3,1.2355876500009124,1.2355876500009124
8584,End_Product,2021,9,3,1.2355876500009124,1.2355876500009124
8585,End_Product,2021,9,3,1.2355876500009089,1.2355876500009089
8586,End_Product,2021,9,3,1.2355876500009089,1.2355876500009089
8587,End_Product,2021,9,3,1.2355876500009053,1.2355876500009053
8588,End_Product,2021,9,3,1.2355876500009053,1.2355876500009053
8589,End_Product,2021,9,3,1.2355876500009053,1.2355876500009053
8590,End_Product,2021,9,3,1.2355876500009053,1.2355876500009053
8591,End_Product,2021,9,3,1.2355876500009018,1.2355876500009018
8592,End_Product,2021,9,3,1.2355876500009018,1.2355876500009018
8593,End_Product,2021,9,3,1.2355876500009018,1.2355876500009018
8594,End_Product,2021,9,3,1.2355876500008982,1.2355876500008982
8595,End_Product,2021,9,3,1.2355876500008982,1.2355876500008982
8596,End_Product,2021,9,3,1.2355876500008947,1.2355876500008947
8597,End_Product,2021,9,3,1.2355876500008947,1.2355876500008947
8598,End_Product,2021,9,3,1.2355876500008947,1.2355876500008947
8599,End_Product,2021,9,3,1.2355876500008947,1.2355876500008947
8600,End_Product,2021,9,3,1.2355876500008947,1.2355876500008947
8601,End_Product,2021,9,3,1.235587650000891,1.235587650000891
8602,End_Product,2021,9,3,1.2355876500008875,1.2355876500008875
8603,End_Product,2021,9,3,1.2355876500008875,1.2355876500008875
8604,End_Product,2021,9,3,1.2355876500008875,1.2355876500008875
8605,End_Product,2021,9,3,1.2355876500008875,1.2355876500008875
8606,End_Product,2021,9,3,1.2355876500008875,1.2355876500008875
8607,End_Product,2021,9,3,1.235587650000884,1.235587650000884
8608,End_Product,2021,9,3,1.2355876500008804,1.2355876500008804
8609,End_Product,2021,9,3,1.2355876500008804,1.2355876500008804
8610,End_Product,2021,9,3,1.2355876500008804,1.2355876500008804
8611,End_Product,2021,9,3,1.2355876500008804,1.2355876500008804
8612,End_Product,2021,9,3,1.235587650000877,1.235587650000877
8613,End_Product,2021,9,3,1.235587650000877,1.235587650000877
8614,End_Product,2021,9,3,1.235587650000877,1.235587650000877
8615,End_Product,2021,9,3,1.2355876500008733,1.2355876500008733
8616,End_Product,2021,9,3,1.2355876500008733,1.2355876500008733
8617,End_Product,2021,9,3,1.2355876500008733,1.2355876500008733
8618,End_Product,2021,9,3,1.2355876500008698,1.2355876500008698
8619,End_Product,2021,9,3,1.2355876500008698,1.2355876500008698
8620,End_Product,2021,9,3,1.2355876500008698,1.2355876500008698
8621,End_Product,2021,9,3,1.2355876500008698,1.2355876500008698
8622,End_Product,2021,9,3,1.2355876500008662,1.2355876500008662
8623,End_Product,2021,9,3,1.2355876500008627,1.2355876500008627
8624,End_Product,2021,9,3,1.2355876500008627,1.2355876500008627
8625,End_Product,2021,9,3,1.2355876500008627,1.2355876500008627
8626,End_Product,2021,9,3,1.2355876500008627,1.2355876500008627
8627,End_Product,2021,9,3,1.2355876500008627,1.2355876500008627
8628,End_Product,2021,9,3,1.2355876500008591,1.2355876500008591
8629,End_Product,2021,9,3,1.2355876500008591,1.2355876500008591
8630,End_Product,2021,9,3,1.2355876500008556,1.2355876500008556
8631,End_Product,2021,9,3,1.2355876500008556,1.2355876500008556
8632,End_Product,2021,9,3,1.2355876500008556,1.2355876500008556
8633,End_Product,2021,9,3,1.235587650000852,1.235587650000852
8634,End_Product,2021,9,3,1.235587650000852,1.235587650000852
8635,End_Product,2021,9,3,1.235587650000852,1.235587650000852
8636,End_Product,2021,9,3,1.235587650000852,1.235587650000852
8637,End_Product,2021,9,3,1.2355876500008485,1.2355876500008485
8638,End_Product,2021,9,3,1.235587650000845,1.235587650000845
8639,End_Product,2021,9,3,1.235587650000845,1.235587650000845
8640,End_Product,2021,9,3,1.235587650000845,1.235587650000845
8641,End_Product,2021,9,3,1.235587650000845,1.235587650000845
8642,End_Product,2021,9,3,1.235587650000845,1.235587650000845
8643,End_Product,2021,9,3,1.2355876500008414,1.2355876500008414
8644,End_Product,2021,9,3,1.2355876500008378,1.2355876500008378
8645,End_Product,2021,9,3,1.2355876500008343,1.2355876500008343
8646,End_Product,2021,9,3,1.2355876500008307,1.2355876500008307
8647,End_Product,2021,9,3,1.2355876500008307,1.2355876500008307
8648,End_Product,2021,9,3,1.2355876500008307,1.2355876500008307
8649,End_Product,2021,9,3,1.2355876500008307,1.2355876500008307
8650,End_Product,2021,9,3,1.2355876500008307,1.2355876500008307
8651,End_Product,2021,9,3,1.2355876500008236,1.2355876500008236
8652,End_Product,2021,9,3,1.2355876500008236,1.2355876500008236
8653,End_Product,2021,9,3,1.2355876500008236,1.2355876500008236
8654,End_Product,2021,9,3,1.2355876500008236,1.2355876500008236
8655,End_Product,2021,9,3,1.2355876500008236,1.2355876500008236
8656,End_Product,2021,9,3,1.23558765000082,1.23558765000082
8657,End_Product,2021,9,3,1.23558765000082,1.23558765000082
8658,End_Product,2021,9,3,1.23558765000082,1.23558765000082
8659,End_Product,2021,9,3,1.2355876500008165,1.2355876500008165
8660,End_Product,2021,9,3,1.2355876500008165,1.2355876500008165
8661,End_Product,2021,9,3,1.235587650000813,1.235587650000813
8662,End_Product,2021,9,3,1.235587650000813,1.235587650000813
8663,End_Product,2021,9,3,1.235587650000813,1.235587650000813
8664,End_Product,2021,9,3,1.235587650000813,1.235587650000813
8665,End_Product,2021,9,3,1.235587650000813,1.235587650000813
8666,End_Product,2021,9,3,1.2355876500008058,1.2355876500008058
8667,End_Product,2021,9,3,1.2355876500008058,1.2355876500008058
8668,End_Product,2021,9,3,1.2355876500008058,1.2355876500008058
8669,End_Product,2021,9,3,1.2355876500008058,1.2355876500008058
8670,End_Product,2021,9,3,1.2355876500008058,1.2355876500008058
8671,End_Product,2021,9,3,1.2355876500008023,1.2355876500008023
8672,End_Product,2021,9,3,1.2355876500008023,1.2355876500008023
8673,End_Product,2021,9,3,1.2355876500008023,1.2355876500008023
8674,End_Product,2021,9,3,1.2355876500007987,1.2355876500007987
8675,End_Product,2021,9,3,1.2355876500007987,1.2355876500007987
8676,End_Product,2021,9,3,1.2355876500007952,1.2355876500007952
8677,End_Product,2021,9,3,1.2355876500007952,1.2355876500007952
8678,End_Product,2021,9,3,1.2355876500007952,1.2355876500007952
8679,End_Product,2021,9,3,1.2355876500007952,1.2355876500007952
8680,End_Product,2021,9,3,1.2355876500007916,1.2355876500007916
8681,End_Product,2021,9,3,1.235587650000788,1.235587650000788
8682,End_Product,2021,9,3,1.235587650000788,1.235587650000788
8683,End_Product,2021,9,3,1.235587650000788,1.235587650000788
8684,End_Product,2021,9,3,1.235587650000788,1.235587650000788
8685,End_Product,2021,9,3,1.2355876500007845,1.2355876500007845
8686,End_Product,2021,9,3,1.2355876500007845,1.2355876500007845
8687,End_Product,2021,9,3,1.2355876500007845,1.2355876500007845
8688,End_Product,2021,9,3,1.2355876500007845,1.2355876500007845
8689,End_Product,2021,9,3,1.235587650000781,1.235587650000781
8690,End_Product,2021,9,3,1.2355876500007774,1.2355876500007774
8691,End_Product,2021,9,3,1.2355876500007774,1.2355876500007774
8692,End_Product,2021,9,3,1.2355876500007774,1.2355876500007774
8693,End_Product,2021,9,3,1.2355876500007774,1.2355876500007774
8694,End_Product,2021,9,3,1.2355876500007774,1.2355876500007774
8695,End_Product,2021,9,3,1.2355876500007739,1.2355876500007739
8696,End_Product,2021,9,3,1.2355876500007703,1.2355876500007703
8697,End_Product,2021,9,3,1.2355876500007703,1.2355876500007703
8698,End_Product,2021,9,3,1.2355876500007703,1.2355876500007703
8699,End_Product,2021,9,3,1.2355876500007703,1.2355876500007703
8700,End_Product,2021,9,3,1.2355876500007668,1.2355876500007668
8701,End_Product,2021,9,3,1.2355876500007668,1.2355876500007668
8702,End_Product,2021,9,3,1.2355876500007668,1.2355876500007668
8703,End_Product,2021,9,3,1.2355876500007668,1.2355876500007668
8704,End_Product,2021,9,3,1.2355876500007632,1.2355876500007632
8705,End_Product,2021,9,3,1.2355876500007597,1.2355876500007597
8706,End_Product,2021,9,3,1.2355876500007597,1.2355876500007597
8707,End_Product,2021,9,3,1.2355876500007597,1.2355876500007597
8708,End_Product,2021,9,3,1.2355876500007597,1.2355876500007597
8709,End_Product,2021,9,3,1.235587650000756,1.235587650000756
8710,End_Product,2021,9,3,1.2355876500007703,1.2355876500007703
8711,End_Product,2021,9,3,1.2355876500007668,1.2355876500007668
8712,End_Product,2021,9,3,1.2355876500007632,1.2355876500007632
8713,End_Product,2021,9,3,1.2355876500007632,1.2355876500007632
8714,End_Product,2021,9,3,1.2355876500007632,1.2355876500007632
8715,End_Product,2021,9,3,1.2355876500007632,1.2355876500007632
8716,End_Product,2021,9,3,1.2355876500007632,1.2355876500007632
8717,End_Product,2021,9,3,1.2355876500007597,1.2355876500007597
8718,End_Product,2021,9,3,1.2355876500007597,1.2355876500007597
8719,End_Product,2021,9,3,1.235587650000756,1.235587650000756
8720,End_Product,2021,9,3,1.235587650000756,1.235587650000756
8721,End_Product,2021,9,3,1.235587650000756,1.235587650000756
8722,End_Product,2021,9,3,1.2355876500007525,1.2355876500007525
8723,End_Product,2021,9,3,1.2355876500007525,1.2355876500007525
8724,End_Product,2021,9,3,1.2355876500007525,1.2355876500007525
8725,End_Product,2021,9,3,1.2355876500007525,1.2355876500007525
8726,End_Product,2021,9,3,1.235587650000749,1.235587650000749
8727,End_Product,2021,9,3,1.2355876500007454,1.2355876500007454
8728,End_Product,2021,9,3,1.2355876500007454,1.2355876500007454
8729,End_Product,2021,9,3,1.2355876500007454,1.2355876500007454
8730,End_Product,2021,9,3,1.2355876500007454,1.2355876500007454
8731,End_Product,2021,9,3,1.2355876500007419,1.2355876500007419
8732,End_Product,2021,9,3,1.2355876500007419,1.2355876500007419
8733,End_Product,2021,9,3,1.2355876500007419,1.2355876500007419
8734,End_Product,2021,9,3,1.2355876500007383,1.2355876500007383
8735,End_Product,2021,9,3,1.2355876500007383,1.2355876500007383
8736,End_Product,2021,9,3,1.2355876500007348,1.2355876500007348
8737,End_Product,2021,9,3,1.2355876500007348,1.2355876500007348
8738,End_Product,2021,9,3,1.2355876500007348,1.2355876500007348
8739,End_Product,2021,9,3,1.2355876500007348,1.2355876500007348
8740,End_Product,2021,9,3,1.2355876500007312,1.2355876500007312
8741,End_Product,2021,9,3,1.2355876500007312,1.2355876500007312
8742,End_Product,2021,9,3,1.2355876500007277,1.2355876500007277
8743,End_Product,2021,9,3,1.2355876500007277,1.2355876500007277
8744,End_Product,2021,9,3,1.2355876500007277,1.2355876500007277
8745,End_Product,2021,9,3,1.2355876500007241,1.2355876500007241
8746,End_Product,2021,9,3,1.2355876500007241,1.2355876500007241
8747,End_Product,2021,9,3,1.2355876500007241,1.2355876500007241
8748,End_Product,2021,9,3,1.2355876500007241,1.2355876500007241
8749,End_Product,2021,9,3,1.2355876500007241,1.2355876500007241
8750,End_Product,2021,9,3,1.235587650000717,1.235587650000717
8751,End_Product,2021,9,3,1.235587650000717,1.235587650000717
8752,End_Product,2021,9,3,1.235587650000717,1.235587650000717
8753,End_Product,2021,9,3,1.235587650000717,1.235587650000717
8754,End_Product,2021,9,3,1.2355876500007135,1.2355876500007135
8755,End_Product,2021,9,3,1.2355876500007135,1.2355876500007135
8756,End_Product,2021,9,3,1.2355876500007135,1.2355876500007135
8757,End_Product,2021,9,3,1.2355876500007135,1.2355876500007135
8758,End_Product,2021,9,3,1.23558765000071,1.23558765000071
8759,End_Product,2021,9,3,1.2355876500007064,1.2355876500007064
8760,End_Product,2021,9,3,1.2355876500007064,1.2355876500007064
8761,End_Product,2021,9,3,1.2355876500007064,1.2355876500007064
8762,End_Product,2021,9,3,1.2355876500007064,1.2355876500007064
8763,End_Product,2021,9,3,1.2355876500007028,1.2355876500007028
8764,End_Product,2021,9,3,1.2355876500007028,1.2355876500007028
8765,End_Product,2021,9,3,1.2355876500007028,1.2355876500007028
8766,End_Product,2021,9,3,1.2355876500006993,1.2355876500006993
8767,End_Product,2021,9,3,1.2355876500006993,1.2355876500006993
8768,End_Product,2021,9,3,1.2355876500006957,1.2355876500006957
8769,End_Product,2021,9,3,1.2355876500006957,1.2355876500006957
8770,End_Product,2021,9,3,1.2355876500006957,1.2355876500006957
8771,End_Product,2021,9,3,1.2355876500006957,1.2355876500006957
8772,End_Product,2021,9,3,1.2355876500006922,1.2355876500006922
8773,End_Product,2021,9,3,1.2355876500006922,1.2355876500006922
8774,End_Product,2021,9,3,1.2355876500006886,1.2355876500006886
8775,End_Product,2021,9,3,1.2355876500006886,1.2355876500006886
8776,End_Product,2021,9,3,1.2355876500006886,1.2355876500006886
8777,End_Product,2021,9,3,1.235587650000685,1.235587650000685
8778,End_Product,2021,9,3,1.235587650000685,1.235587650000685
8779,End_Product,2021,9,3,1.235587650000685,1.235587650000685
8780,End_Product,2021,9,3,1.235587650000685,1.235587650000685
8781,End_Product,2021,9,3,1.2355876500006815,1.2355876500006815
8782,End_Product,2021,9,3,1.235587650000678,1.235587650000678
8783,End_Product,2021,9,3,1.235587650000678,1.235587650000678
8784,End_Product,2021,9,3,1.235587650000678,1.235587650000678
8785,End_Product,2021,9,3,1.235587650000678,1.235587650000678
8786,End_Product,2021,9,3,1.2355876500006744,1.2355876500006744
8787,End_Product,2021,9,3,1.2355876500006744,1.2355876500006744
8788,End_Product,2021,9,3,1.2355876500006744,1.2355876500006744
8789,End_Product,2021,9,3,1.2355876500006744,1.2355876500006744
8790,End_Product,2021,9,3,1.2355876500006673,1.2355876500006673
8791,End_Product,2021,9,3,1.2355876500006673,1.2355876500006673
8792,End_Product,2021,9,3,1.2355876500006673,1.2355876500006673
8793,End_Product,2021,9,3,1.2355876500006673,1.2355876500006673
8794,End_Product,2021,9,3,1.2355876500006673,1.2355876500006673
8795,End_Product,2021,9,3,1.2355876500006637,1.2355876500006637
8796,End_Product,2021,9,3,1.2355876500006637,1.2355876500006637
8797,End_Product,2021,9,3,1.2355876500006637,1.2355876500006637
8798,End_Product,2021,9,3,1.2355876500006602,1.2355876500006602
8799,End_Product,2021,9,3,1.2355876500006566,1.2355876500006566
8800,End_Product,2021,9,3,1.2355876500006566,1.2355876500006566
8801,End_Product,2021,9,3,1.2355876500006566,1.2355876500006566
8802,End_Product,2021,9,3,1.2355876500006566,1.2355876500006566
8803,End_Product,2021,9,3,1.235587650000653,1.235587650000653
8804,End_Product,2021,9,3,1.235587650000653,1.235587650000653
8805,End_Product,2021,9,3,1.235587650000653,1.235587650000653
8806,End_Product,2021,9,3,1.2355876500006495,1.2355876500006495
8807,End_Product,2021,9,3,1.2355876500006495,1.2355876500006495
8808,End_Product,2021,9,3,1.235587650000646,1.235587650000646
8809,End_Product,2021,9,3,1.235587650000646,1.235587650000646
8810,End_Product,2021,9,3,1.235587650000646,1.235587650000646
8811,End_Product,2021,9,3,1.235587650000646,1.235587650000646
8812,End_Product,2021,9,3,1.2355876500006424,1.2355876500006424
8813,End_Product,2021,9,3,1.2355876500006424,1.2355876500006424
8814,End_Product,2021,9,3,1.2355876500006389,1.2355876500006389
8815,End_Product,2021,9,3,1.2355876500006389,1.2355876500006389
8816,End_Product,2021,9,3,1.2355876500006353,1.2355876500006353
8817,End_Product,2021,9,3,1.2355876500006353,1.2355876500006353
8818,End_Product,2021,9,3,1.2355876500006353,1.2355876500006353
8819,End_Product,2021,9,3,1.2355876500006353,1.2355876500006353
8820,End_Product,2021,9,3,1.2355876500006318,1.2355876500006318
8821,End_Product,2021,9,3,1.2355876500006318,1.2355876500006318
8822,End_Product,2021,9,3,1.2355876500006318,1.2355876500006318
8823,End_Product,2021,9,3,1.2355876500006282,1.2355876500006282
8824,End_Product,2021,9,3,1.2355876500006282,1.2355876500006282
8825,End_Product,2021,9,3,1.2355876500006246,1.2355876500006246
8826,End_Product,2021,9,3,1.2355876500006246,1.2355876500006246
8827,End_Product,2021,9,3,1.2355876500006246,1.2355876500006246
8828,End_Product,2021,9,3,1.2355876500006246,1.2355876500006246
8829,End_Product,2021,9,3,1.235587650000621,1.235587650000621
8830,End_Product,2021,9,3,1.235587650000621,1.235587650000621
8831,End_Product,2021,9,3,1.2355876500006175,1.2355876500006175
8832,End_Product,2021,9,3,1.2355876500006175,1.2355876500006175
8833,End_Product,2021,9,3,1.235587650000614,1.235587650000614
8834,End_Product,2021,9,3,1.235587650000614,1.235587650000614
8835,End_Product,2021,9,3,1.235587650000614,1.235587650000614
8836,End_Product,2021,9,3,1.235587650000614,1.235587650000614
8837,End_Product,2021,9,3,1.2355876500006104,1.2355876500006104
8838,End_Product,2021,9,3,1.2355876500006104,1.2355876500006104
8839,End_Product,2021,9,3,1.2355876500006069,1.2355876500006069
8840,End_Product,2021,9,3,1.2355876500006069,1.2355876500006069
8841,End_Product,2021,9,3,1.2355876500006033,1.2355876500006033
8842,End_Product,2021,9,3,1.2355876500006033,1.2355876500006033
8843,End_Product,2021,9,3,1.2355876500006033,1.2355876500006033
8844,End_Product,2021,9,3,1.2355876500006033,1.2355876500006033
8845,End_Product,2021,9,3,1.2355876500005998,1.2355876500005998
8846,End_Product,2021,9,3,1.2355876500005998,1.2355876500005998
8847,End_Product,2021,9,3,1.2355876500005998,1.2355876500005998
8848,End_Product,2021,9,3,1.2355876500005962,1.2355876500005962
8849,End_Product,2021,9,3,1.2355876500005927,1.2355876500005927
8850,End_Product,2021,9,3,1.2355876500005927,1.2355876500005927
8851,End_Product,2021,9,3,1.2355876500005927,1.2355876500005927
8852,End_Product,2021,9,3,1.2355876500005927,1.2355876500005927
8853,End_Product,2021,9,3,1.2355876500005891,1.2355876500005891
8854,End_Product,2021,9,3,1.2355876500005891,1.2355876500005891
8855,End_Product,2021,9,3,1.2355876500005891,1.2355876500005891
8856,End_Product,2021,9,3,1.2355876500005856,1.2355876500005856
8857,End_Product,2021,9,3,1.235587650000582,1.235587650000582
8858,End_Product,2021,9,3,1.235587650000582,1.235587650000582
8859,End_Product,2021,9,3,1.235587650000582,1.235587650000582
8860,End_Product,2021,9,3,1.235587650000582,1.235587650000582
8861,End_Product,2021,9,3,1.2355876500005785,1.2355876500005785
8862,End_Product,2021,9,3,1.2355876500005785,1.2355876500005785
8863,End_Product,2021,9,3,1.2355876500005785,1.2355876500005785
8864,End_Product,2021,9,3,1.2355876500005785,1.2355876500005785
8865,End_Product,2021,9,3,1.2355876500005714,1.2355876500005714
8866,End_Product,2021,9,3,1.2355876500005714,1.2355876500005714
8867,End_Product,2021,9,3,1.2355876500005714,1.2355876500005714
8868,End_Product,2021,9,3,1.2355876500005714,1.2355876500005714
8869,End_Product,2021,9,3,1.2355876500005678,1.2355876500005678
8870,End_Product,2021,9,3,1.2355876500005678,1.2355876500005678
8871,End_Product,2021,9,3,1.2355876500005678,1.2355876500005678
8872,End_Product,2021,9,3,1.2355876500005678,1.2355876500005678
8873,End_Product,2021,9,3,1.2355876500005607,1.2355876500005607
8874,End_Product,2021,9,3,1.2355876500005607,1.2355876500005607
8875,End_Product,2021,9,3,1.2355876500005607,1.2355876500005607
8876,End_Product,2021,9,3,1.2355876500005607,1.2355876500005607
8877,End_Product,2021,9,3,1.2355876500005571,1.2355876500005571
8878,End_Product,2021,9,3,1.2355876500005571,1.2355876500005571
8879,End_Product,2021,9,3,1.2355876500005571,1.2355876500005571
8880,End_Product,2021,9,3,1.2355876500005571,1.2355876500005571
8881,End_Product,2021,9,3,1.2355876500005536,1.2355876500005536
8882,End_Product,2021,9,3,1.23558765000055,1.23558765000055
8883,End_Product,2021,9,3,1.23558765000055,1.23558765000055
8884,End_Product,2021,9,3,1.2355876500005465,1.2355876500005465
8885,End_Product,2021,9,3,1.2355876500005465,1.2355876500005465
8886,End_Product,2021,9,3,1.2355876500005465,1.2355876500005465
8887,End_Product,2021,9,3,1.2355876500005465,1.2355876500005465
8888,End_Product,2021,9,3,1.235587650000543,1.235587650000543
8889,End_Product,2021,9,3,1.235587650000543,1.235587650000543
8890,End_Product,2021,9,3,1.23558765000055,1.23558765000055
8891,End_Product,2021,9,3,1.2355876500005465,1.2355876500005465
8892,End_Product,2021,9,3,1.235587650000543,1.235587650000543
8893,End_Product,2021,9,3,1.235587650000543,1.235587650000543
8894,End_Product,2021,9,3,1.235587650000543,1.235587650000543
8895,End_Product,2021,9,3,1.2355876500005394,1.2355876500005394
8896,End_Product,2021,9,3,1.2355876500005394,1.2355876500005394
8897,End_Product,2021,9,3,1.2355876500005394,1.2355876500005394
8898,End_Product,2021,9,3,1.2355876500005394,1.2355876500005394
8899,End_Product,2021,9,3,1.2355876500005358,1.2355876500005358
8900,End_Product,2021,9,3,1.2355876500005323,1.2355876500005323
8901,End_Product,2021,9,3,1.2355876500005323,1.2355876500005323
8902,End_Product,2021,9,3,1.2355876500005287,1.2355876500005287
8903,End_Product,2021,9,3,1.2355876500005287,1.2355876500005287
8904,End_Product,2021,9,3,1.2355876500005287,1.2355876500005287
8905,End_Product,2021,9,3,1.2355876500005252,1.2355876500005252
8906,End_Product,2021,9,3,1.2355876500005252,1.2355876500005252
8907,End_Product,2021,9,3,1.2355876500005252,1.2355876500005252
8908,End_Product,2021,9,3,1.2355876500005216,1.2355876500005216
8909,End_Product,2021,9,3,1.235587650000518,1.235587650000518
8910,End_Product,2021,9,3,1.235587650000518,1.235587650000518
8911,End_Product,2021,9,3,1.235587650000518,1.235587650000518
8912,End_Product,2021,9,3,1.2355876500005145,1.2355876500005145
8913,End_Product,2021,9,3,1.2355876500005145,1.2355876500005145
8914,End_Product,2021,9,3,1.2355876500005145,1.2355876500005145
8915,End_Product,2021,9,3,1.2355876500005145,1.2355876500005145
8916,End_Product,2021,9,3,1.235587650000511,1.235587650000511
8917,End_Product,2021,9,3,1.2355876500005074,1.2355876500005074
8918,End_Product,2021,9,3,1.2355876500005074,1.2355876500005074
8919,End_Product,2021,9,3,1.2355876500005039,1.2355876500005039
8920,End_Product,2021,9,3,1.2355876500005039,1.2355876500005039
8921,End_Product,2021,9,3,1.2355876500005039,1.2355876500005039
8922,End_Product,2021,9,3,1.2355876500005003,1.2355876500005003
8923,End_Product,2021,9,3,1.2355876500005003,1.2355876500005003
8924,End_Product,2021,9,3,1.2355876500005003,1.2355876500005003
8925,End_Product,2021,9,3,1.2355876500005003,1.2355876500005003
8926,End_Product,2021,9,3,1.2355876500004932,1.2355876500004932
8927,End_Product,2021,9,3,1.2355876500004896,1.2355876500004896
8928,End_Product,2021,9,3,1.235587650000486,1.235587650000486
8929,End_Product,2021,9,3,1.2355876500004825,1.2355876500004825
8930,End_Product,2021,9,3,1.235587650000479,1.235587650000479
8931,End_Product,2021,9,3,1.2355876500004719,1.2355876500004719
8932,End_Product,2021,9,3,1.2355876500004683,1.2355876500004683
8933,End_Product,2021,9,3,1.2355876500004648,1.2355876500004648
8934,End_Product,2021,9,3,1.2355876500004612,1.2355876500004612
8935,End_Product,2021,9,3,1.2355876500004541,1.2355876500004541
8936,End_Product,2021,9,3,1.2355876500004506,1.2355876500004506
8937,End_Product,2021,9,3,1.2355876500004435,1.2355876500004435
8938,End_Product,2021,9,3,1.23558765000044,1.23558765000044
8939,End_Product,2021,9,3,1.2355876500004364,1.2355876500004364
8940,End_Product,2021,9,3,1.2355876500004328,1.2355876500004328
8941,End_Product,2021,9,3,1.2355876500004257,1.2355876500004257
8942,End_Product,2021,9,3,1.2355876500004221,1.2355876500004221
8943,End_Product,2021,9,3,1.2355876500004186,1.2355876500004186
8944,End_Product,2021,9,3,1.235587650000408,1.235587650000408
8945,End_Product,2021,9,3,1.2355876500004044,1.2355876500004044
8946,End_Product,2021,9,3,1.2355876500004008,1.2355876500004008
8947,End_Product,2021,9,3,1.2355876500003973,1.2355876500003973
8948,End_Product,2021,9,3,1.2355876500003902,1.2355876500003902
8949,End_Product,2021,9,3,1.2355876500003866,1.2355876500003866
8950,End_Product,2021,9,3,1.235587650000383,1.235587650000383
8951,End_Product,2021,9,3,1.235587650000376,1.235587650000376
8952,End_Product,2021,9,3,1.2355876500003724,1.2355876500003724
8953,End_Product,2021,9,3,1.2355876500003653,1.2355876500003653
8954,End_Product,2021,9,3,1.2355876500003582,1.2355876500003582
8955,End_Product,2021,9,3,1.2355876500003546,1.2355876500003546
8956,End_Product,2021,9,3,1.2355876500003475,1.2355876500003475
8957,End_Product,2021,9,3,1.235587650000344,1.235587650000344
8958,End_Product,2021,9,3,1.2355876500003404,1.2355876500003404
8959,End_Product,2021,9,3,1.2355876500003333,1.2355876500003333
8960,End_Product,2021,9,3,1.2355876500003298,1.2355876500003298
8961,End_Product,2021,9,3,1.2355876500003227,1.2355876500003227
8962,End_Product,2021,9,3,1.2355876500003191,1.2355876500003191
8963,End_Product,2021,9,3,1.235587650000312,1.235587650000312
8964,End_Product,2021,9,3,1.235587650000305,1.235587650000305
8965,End_Product,2021,9,3,1.2355876500003014,1.2355876500003014
8966,End_Product,2021,9,3,1.2355876500002942,1.2355876500002942
8967,End_Product,2021,9,3,1.2355876500002907,1.2355876500002907
8968,End_Product,2021,9,3,1.2355876500002836,1.2355876500002836
8969,End_Product,2021,9,3,1.23558765000028,1.23558765000028
8970,End_Product,2021,9,3,1.235587650000273,1.235587650000273
8971,End_Product,2021,9,3,1.2355876500002694,1.2355876500002694
8972,End_Product,2021,9,3,1.2355876500002587,1.2355876500002587
8973,End_Product,2021,9,3,1.2355876500002552,1.2355876500002552
8974,End_Product,2021,9,3,1.235587650000248,1.235587650000248
8975,End_Product,2021,9,3,1.2355876500002445,1.2355876500002445
8976,End_Product,2021,9,3,1.2355876500002374,1.2355876500002374
