Time,Contract_Price_Gen_VRES_Wind,EP_Price,H2_Price,Elec_GC_Price,Elec_Price,HPA_Price_Prod_H2_Green,Contract_Price_Gen_VRES_Solar,H2_GC_Price
1582,65.4477022851851,109.82461317259653,61.5196020829172,25.86437569754178,39.489845611146315,99.95427269218817,69.55569586088761,38.44701774577919
1583,65.39932869630094,109.79879644567828,61.44262012101329,25.83258730517537,39.49008200466593,100.00097545640557,69.66332677479069,38.447017746304745
1584,65.2620648537847,109.73630409257761,61.339007209227915,25.828485816204797,39.35495854670308,99.8520938483314,69.65160487093009,38.44701774597782
1585,83.68196159270325,140.92480760758227,84.55806956441899,49.81246678514275,54.6510796408844,122.9104219484536,83.84349969060396,38.5010877612711
1586,79.94086886187849,130.73212044933797,76.91974042298818,48.515583929152044,49.70660605898333,115.33496467254145,79.5664936117832,38.44702112699237
1587,81.33635669234103,135.20095240440105,80.25689606845302,49.812466907930144,51.807566350994364,118.64068673539006,81.78493979752963,38.447021505877025
1588,84.51803540015955,143.20708384390193,86.25936723496253,51.109350088912194,55.723107661066386,124.5910457358088,85.3906806262314,38.51696900998412
1589,85.53969894054728,145.49020226831757,88.02041054029446,50.64605729483331,57.01622258332652,126.30498592706566,85.9676040666557,38.50948664873809
1590,79.79568375935027,131.71781925653258,77.71258965013354,47.77414848132332,50.36214590840376,116.05852139515329,79.83632233331839,38.45645446107106
1591,73.81685310369357,113.82098092438018,64.36557033194632,43.14206336782831,42.02722049646133,102.81940552626752,74.04015423901973,38.447020345318734
1592,65.3030213214663,109.99256396011434,61.6447688765624,25.818826847543814,39.79535727147137,100.39969085820333,66.20369615367963,38.5082059144179
1593,65.47230515272581,109.98798743035061,61.63738821287565,25.811980850537413,40.02901588218948,100.5926596652598,66.3715189277734,38.58093454365689
1594,65.52745491655419,109.96980525434878,61.646263604348555,25.875417635310836,40.126003078521315,100.55923627036435,66.53738123308284,38.62665582395943
1595,65.56972467309289,110.05469959979466,61.807323163840366,25.91141309742851,40.19802025248969,100.62319166163168,66.66632811802563,38.59416206394119
1596,65.62132127947726,110.11188939308657,61.92900545144815,25.938363064508426,40.24698951756807,100.65972880230237,66.73321695723553,38.57122095291909
1597,65.52972123059693,110.0772656639029,61.88829718108851,25.92775933106582,40.12231322652055,100.54925889380154,66.57100467183879,38.53718218662565
1598,65.56161752009879,110.04097685473825,61.777904836470384,25.8893819483095,40.13355815780812,100.59232353471818,66.52507838950166,38.58404878477801
1599,65.60800676486005,110.05733295800262,61.7605502121892,25.828295479057132,40.13868882301276,100.70053035438272,66.45896894302629,38.58648534351077
1600,65.44217065602199,110.13553017664502,61.960392735017386,25.797609115958586,39.855797239016724,100.51500387930808,65.96418869621539,38.471839359046896
1601,81.08549334227112,133.11881733303898,78.90101927622236,39.81734154702403,51.69745983712298,117.20092302292572,81.18174409913348,38.44701825885506
1602,97.02339576117919,172.24864879702992,108.3989987545816,46.47726393731549,70.8684451786,145.85873549173957,97.12007721145055,38.46453418400223
1603,109.81376244239411,197.15896263765634,127.14395602195081,49.99761558899569,83.19642019595018,164.4884395759647,109.79372778869028,38.855348893993344
1604,104.27109382915485,187.07046496706778,119.39272765359753,49.812466785141325,77.7451303843665,156.95608650263517,104.3204056527494,38.47604703027732
1605,93.69195176163196,164.0699479883716,102.06553344751488,48.515583481373746,66.43074092144676,140.09873650947011,93.69870464012135,38.48592912763267
1606,92.03883411879862,160.43134605218634,99.27623971021164,49.812466785141936,64.49058778404519,137.42800503574963,92.07294459248182,38.49513171160921
1607,90.02684544824248,156.2250198846145,96.08551222375425,51.10935008891169,62.273674957620806,134.27409089612325,91.21282669447821,38.50140923246231
1608,90.19525930001377,156.90768597747757,96.58700927097536,51.75779174079699,62.55135838081426,134.76886560895542,91.71814347844683,38.506427971002196
1609,0.0,109.97123156660372,61.92196917751861,25.768385727676048,-26.201578561906704,99.73574382530933,55.00000000063266,38.447017744494026
1610,0.0,109.97123173882832,61.92196945917976,25.76093158467122,-26.185382900652105,99.73574420997232,55.00000000063149,38.44701774449403
1611,0.0,109.97123125714768,61.92196867100595,25.760169149718198,-26.18393627438584,99.73574313286457,55.000000000630905,38.44701774449403
1612,0.0,109.97123516636353,61.92197508076527,25.760612619051443,-26.185550420910523,99.73575191439032,55.000000000631324,38.44701774449403
1613,0.0,109.97123158715596,61.921969212333,25.768343332193414,-26.202704984008854,99.7357438748875,18.885350448950625,38.44701774449403
1614,0.0,109.97123137501096,61.92196886635237,25.680705493518428,-25.988027555686728,99.7357434040206,0.0,38.44701774449403
1615,62.25541942846107,109.97123196513202,61.92196982912577,25.97310897905574,36.30803875016554,99.73574471441358,61.428290863821,38.44701774449403
1616,65.6603529460705,110.04580077047554,61.89567670961686,25.847554413344888,39.80402160026668,100.35650964294344,65.69343934350616,38.44701774535699
1617,66.1072690819939,110.3896955675211,62.52525724835961,25.917344256502243,40.29572038185803,100.85142919908365,66.24423292559473,38.447017745439
1618,21.041135273875337,109.9712350423757,61.921974875877154,25.97742145477438,-4.48471443876282,99.73575163099456,20.840776799071378,38.44701774449403
1619,0.12078460872791812,109.97123158200961,61.92196920486082,25.76741807702239,-25.103474575741437,99.73574386628373,0.7420521586559508,38.44701774449404
1620,0.0,109.97123167762484,61.92196936094208,25.723334734692184,-25.887364698485246,99.73574407894898,0.0,38.44701774449404
1621,0.0,109.97123152511605,61.92196911166644,25.716652927339428,-25.877684708736723,99.7357437387541,0.0,38.44701774449403
1622,0.0,109.97123538571914,61.92197544172308,25.74153109068648,-25.859179197385238,99.73575241109536,0.0,38.44701774449403
1623,0.0,109.97123144076198,61.92196897365574,25.77537774591699,-25.60274688561096,99.73574355018327,0.1541016780809384,38.44701774449403
1624,22.955318174356922,109.97123523154063,61.9219751856793,25.910003114605544,-2.827339134393801,99.7357520548162,22.511341276742662,38.44701774449403
1625,65.5390346720717,110.09465194038103,62.09726109597168,25.973091152164507,39.40792780743028,100.00085759901881,64.92426734479533,38.44701774449889
1626,65.94385060900204,110.15691838452473,62.10340721335275,25.92322429535406,39.78564721322143,100.40968910662794,65.28859838507152,38.447017744565144
1627,64.45725055036574,109.97123542117005,61.92197549683884,25.929265049199458,38.239209181572996,99.73575248027156,63.663820077740255,38.44701774449403
1628,0.0,109.97123156939003,61.92196918092769,25.708538927659987,-26.122639891804486,99.73574382802472,55.00000000070062,38.44701774449403
1629,0.0,109.97123154970623,61.92196914982705,25.773409556697302,-26.16772209215281,99.73574378739767,55.000000000637385,38.44701774449403
