Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Offtaker_Grey_obj,Offtaker_Import_obj
516,12,6,3,4.927671058322403,-4.318527052307069,-11.577183325961272,4.318417022928927,79.64583048789606,125.76760616537351,989.6728901667437,16100.557679505806,1.151074588075282e-9,14106.4,11363.166556404343,281.08474582676945,374.7796611022652,0.0,0.10889309266894998,1.771534349216381,9.15459633202924e-8,-6.8653807188106645e6,-32280.385125343702,28126.226345076946,0.0
517,13,6,3,4.927671058322403,-4.318527053164652,-11.577183326656765,4.318417023084343,79.64583048789619,125.76760616537419,2515.496823009055,14043.673746663506,1.1510745880643798e-9,13575.34,11363.166556162383,281.08474582676945,374.77966110226527,0.0,0.27678031745381304,1.5452265501880902,9.154596332041248e-8,-6.615933152901408e6,-32280.385123577697,28126.226345076808,0.0
518,14,6,3,4.927671058322403,-4.318527053225796,-11.577183326693158,4.318417023248945,79.64583048789619,125.76760616537351,3592.5493470566453,12671.021222615975,1.15107458806379e-9,13279.74,11363.166555863638,281.0847458267695,374.77966110226527,0.0,0.3952881214918307,1.3941921717923833,9.154596332043595e-8,-6.476779548365305e6,-32280.38512170728,28126.226345076997,0.0
519,15,6,3,4.927671058322403,-4.318527053227002,-11.577183326699357,4.3184170231770995,79.64583048789619,125.76760616537419,4186.301187484267,12181.629382188326,1.1510745880636792e-9,13384.1,11363.16655599522,281.08474582676945,374.77966110226527,0.0,0.4606189285623259,1.3403452888160245,9.154596332042852e-8,-6.5259319319205955e6,-32280.385122523687,28126.226345076808,0.0
520,16,6,3,4.927671058322403,-4.3185270531396664,-11.577183326646809,4.318417022978056,79.64583048789619,125.76760616537351,2729.132805064317,14217.417764608206,1.1510745880645841e-9,13962.72,11363.166556357157,281.0847458267695,374.77966110226527,0.0,0.3002869235970138,1.5643447743204888,9.154596332039997e-8,-6.797961446807414e6,-32280.385124785447,28126.226345076997,0.0
521,17,6,3,4.927671058322403,-4.31852705271711,-11.577183326306944,4.318417022854782,79.64583048789619,125.76760616537419,2004.5214563374038,15887.5691133351,1.1510745880699112e-9,14908.26,11363.166556561857,281.08474582676945,374.77966110226527,0.0,0.2205572198745358,1.7481070422654739,9.154596332033724e-8,-7.240691453834441e6,-32280.385126186236,28126.226345076808,0.0
522,18,6,3,4.927671058322403,81.36169388407556,51.874458532704075,4.31841680417258,79.64583055699292,125.767607083921,1164.188516503406,16360.830575649694,1168.7074514225053,16005.18,11363.166556647859,428.72670266437297,571.6356035524033,0.0,-99747.80095599922,-1.4017977746733404e6,-3593.3481349971844,-6.380174210739972e6,-32280.38761110852,42899.74592630098,0.0
523,19,6,3,4.927671058322403,99.59408132895238,65.54875067776986,4.318416584980655,93.32011941853243,143.9999984807622,68.48999863144098,16360.830575653496,2237.079381272272,16893.4,11363.166556664351,886.4999988104599,1181.9999984138167,0.0,-7116.966839914888,-1.7000947730628059e6,-35342.82168056595,-6.407483642027476e6,-32280.390101822864,88705.98006046838,0.0
524,20,6,3,4.927671058322403,106.60298427034336,70.80542790851713,4.318416574591608,98.57679665483256,151.0089014554957,0.0,16360.830575654223,2617.2093800405974,17205.04,11363.166556671793,886.4999988103964,1181.9999984137098,0.0,0.0,-1.8147662464382101e6,-52354.40949690598,-6.3983946397573715e6,-32280.390219875335,88705.98006666469,0.0
525,21,6,3,4.927671058322403,98.76196648889263,64.92466457394063,4.3184165745749645,92.69603331383529,143.16788367572534,0.0,16360.830575653392,2191.949380044511,16779.78,11363.166556658456,886.4999988104815,1181.9999984138478,0.0,0.0,-1.6864806829748447e6,-33500.095149297646,-6.3807346588885095e6,-32280.39022006446,88705.98005938399,0.0
526,22,6,3,4.927671058322403,81.36169312541045,51.874458537836034,4.318416574633354,79.64583056055247,125.76760708918044,0.0,16360.830575649694,1168.7074526886126,15698.48,11363.166556607552,857.4709618155093,1143.2946157539182,0.0,0.0,-1.4017977585054967e6,-3593.347248339531,-6.263932244816607e6,-32280.39021940097,85801.24860960194,0.0
527,23,6,3,4.927671058322403,80.59703121734287,51.30125280776226,4.318416574723804,79.64583100956152,125.76806044324647,0.0,16360.830575649434,1023.4398795167109,14400.44,11363.166556461425,281.0847477505766,374.77966366734137,0.0,0.0,-1.3892872545814076e6,-2755.255450844066,-5.780371447534527e6,-32280.39021837317,28126.099042507434,0.0
528,24,6,3,4.927671058322403,-4.318531529889062,-11.577183325370429,4.3184156797625075,79.64583048789625,125.76760616537351,0.0,16213.630587586149,1.1510745880859229e-9,13229.800000000001,11363.166555784948,281.08474582676934,374.7796611022651,0.0,0.0,1.8783511554647703,9.154596847516953e-8,-6.453248798384127e6,-32280.400387967435,28126.226345077004,0.0
529,1,7,3,19.81792878049282,147.68991897472972,101.62063347544463,8.481101807549374,129.39199589092323,192.09583377476113,0.0,3037.7972171347824,9416.595522038184,11461.36,3037.797222675629,1276.483620880999,662.0218338964904,0.0,0.0,-474415.8923295057,-275010.71555758175,-3.873749203947792e6,-2307.0517190296014,-6833.056099247537,0.0
530,2,7,3,19.81792878049282,149.443895289151,104.2515970395646,8.824032904126566,129.39199527973068,195.6038472993908,0.0,2351.9348385725907,9775.965109865603,11721.900000000001,2351.934842861726,1569.9999999996685,270.666639238902,0.0,0.0,-372235.8541464746,-291842.33149175625,-3.937429929297602e6,-1382.8986105768927,-84246.92135323776,0.0
531,3,7,3,19.81792878049282,157.4411284577703,116.24744765245589,9.454783654272928,129.39199527916713,211.59831484293997,0.0,1090.4329970364406,11414.506953670463,12098.94,1090.4329990233116,1569.9999999999404,270.66663921685665,0.0,0.0,-181988.8096374657,-376574.7566002691,-3.9616187968526445e6,-297.2608636479581,-109358.23539963475,0.0
532,4,7,3,19.81792878049282,162.77303487207652,124.24530766663727,9.742496962486182,129.39199527911376,222.26212820170258,0.0,515.0062248599592,12506.95372689331,12615.96,515.0062257965405,1569.9999999999613,270.6666392144672,0.0,0.0,-88846.57277982625,-440348.1523481279,-4.0554888445732775e6,-66.30781432883668,-126100.42237321718,0.0
533,5,7,3,19.81792878049282,165.65387687458303,128.56657064579602,9.724532775381023,129.39199527908306,228.02381217697373,0.0,550.934608804117,13097.205342881934,13242.14,550.9346098062715,1569.9999999999677,270.66663921334623,0.0,0.0,-96622.03551319113,-477228.86718970793,-4.20826533115951e6,-75.88219183927504,-135146.2662145467,0.0
534,6,7,3,19.81792878049282,168.95563193655346,133.51920321302057,9.705758727381612,129.39199527904077,234.62732227085894,0.0,588.482714975266,13773.69723663997,13956.18,588.4827160459463,1569.9999999999727,270.66663921179327,0.0,0.0,-105139.14023916917,-521589.3750732816,-4.376646088439211e6,-86.57792651208092,-145513.7770621592,0.0
535,7,7,3,19.81792878049282,172.24346071935753,138.45094640006897,9.715248006549324,129.39199527897514,241.20297986026404,0.0,569.5041515075127,14447.335800138748,14610.84,569.5041525435348,1569.9999999999764,270.66663920936327,0.0,0.0,-103626.24002235023,-567982.2762623997,-4.521952547501182e6,-81.08369777412736,-155837.5594778577,0.0
536,8,7,3,19.81792878049282,173.64215207871965,140.54898329624731,9.6106859666482,129.3919952789281,244.000362392899,0.0,778.6282879255905,14733.911663336716,15106.539999999999,778.6282893433146,1569.9999999999775,270.6666392077601,0.0,0.0,-142685.8435447703,-588390.0295976219,-4.644878445472238e6,-151.56541656463378,-160229.4500543148,0.0
537,9,7,3,19.81792878049282,174.06406088096486,141.18184638121508,9.523998129307056,129.3919952789092,244.84417984112122,0.0,952.0040095358498,14820.35594140925,15366.359999999999,952.0040112700026,1569.999999999978,270.66663920717633,0.0,0.0,-174776.56828068307,-594624.6245837198,-4.713292702879176e6,-226.57778090316424,-161554.24344810436,0.0
538,10,7,3,19.81792878049282,168.8269841989053,133.32623068155655,9.028379622772071,129.39199527901883,234.37002556199081,0.0,1943.241290792706,13747.338658350758,15284.580000000002,1943.241294335884,1569.9999999999725,270.6666392118648,0.0,0.0,-345615.8867672427,-519819.11795534985,-4.769817471632596e6,-944.0461574444707,-145109.8212292329,0.0
539,11,7,3,19.81792878049282,160.75162811893267,121.21319565397283,8.363565632469312,129.39199527908644,218.21931218253906,0.0,3272.8696308459043,12092.790315876566,14959.66,3272.8696368156916,1569.9999999999554,270.6666392152631,0.0,0.0,-553491.9817435845,-415485.1453357658,-4.795301014749827e6,-2677.91743923536,-119753.20122303441,0.0
540,12,7,3,19.81792878049282,149.04322996744344,103.65059707864991,7.4438072891464,129.39199527988671,194.80251399705944,1266.8881502760519,3845.4987009939173,9693.873091891946,14400.26,5112.38686084844,1569.9999999995703,270.6666392466666,0.0,-198251.5731721807,-601770.6984926029,-287941.8943313302,-4.794659377144523e6,-6534.121175020562,-82988.82806752354,0.0
541,13,7,3,19.81792878049282,133.26043822281446,90.79852047256826,5.43939084162436,118.56988922752078,177.66635819438662,3937.668024686612,5183.552868793522,6460.15907316812,13808.38,9121.2209109098,886.4999988091964,1181.9999984121541,0.0,-546153.8819365395,-718957.896848143,-160464.31615606847,-4.825740032272354e6,-20799.155895458083,88705.9800884375,0.0
542,14,7,3,19.81792878049282,126.20373146493503,85.50598996183851,4.9103616700750905,113.27735871495516,170.60965084446423,6129.0414852566955,4050.238134817577,5014.320344211106,13420.6,10179.279639878401,886.4999988090057,1181.9999984119354,0.0,-803603.7161262871,-531043.3000274415,-119978.42378221505,-4.791429571051693e6,-25904.418329438588,88705.98008827664,0.0
543,15,7,3,19.81792878049282,123.83765041757223,83.7314289741174,4.653200819361338,111.50279772680636,168.24356952701984,6848.103952834207,3845.4987009937627,4529.537309376915,13450.14,10693.602674718739,886.4999988089671,1181.9999984118908,0.0,-879918.706258677,-494111.40152121085,-108687.6954144038,-4.833303432088096e6,-28588.261478073626,88705.98008819629,0.0
544,16,7,3,19.81792878049282,120.8437702005745,81.48601844448255,4.31841604976897,109.25738719668738,165.24968882032846,6231.764694910611,5603.649915484632,3916.1253508487575,13978.539999999999,11363.16655646262,886.4999988089289,1181.9999984118474,0.0,-779981.2934127168,-701365.074403609,-96045.09713233449,-5.05580104883596e6,-32280.39618352238,88705.98008807466,0.0
545,17,7,3,19.81792878049282,134.3902414685736,91.64587258202152,4.989662820865112,119.41724133739571,178.79616100752048,4417.027285343884,5603.6499154847215,6691.642764083136,14939.32,10020.67722000183,886.4999988092452,1181.9999984122103,0.0,-615644.8402750698,-781036.1888917818,-167893.77019057935,-5.182982075245709e6,-25103.478648619304,88705.98008847021,0.0
546,18,7,3,19.81792878049282,144.42239434645154,99.16998761878376,5.4220094821958496,126.94135639021569,188.828314411222,2157.1638261406456,6998.819742824098,8747.116397956255,16130.1,9155.983586105234,886.4999988111017,1181.9999984143276,0.0,-323238.92748876906,-1.0487339718676442e6,-245335.58712106477,-5.410277179439802e6,-20957.997181103077,88705.98008866145,0.0
547,19,7,3,19.81792878049282,147.6899217725118,101.62063347513187,5.418688808605281,129.39199589082648,192.09583377454055,205.4464193075735,8957.178441069344,9416.595521953135,17105.78,9162.624877142955,1036.279793694231,982.2936034788554,0.0,-31455.615809048166,-1.3714211458392635e6,-275010.74190316396,-5.660779053181702e6,-20988.412232396942,52012.599919456,0.0
548,20,7,3,19.81792878049282,141.4099306493957,96.91063925799877,4.443134767501694,124.68200801929989,185.81584991666034,0.0,11113.863127552677,8129.896836233707,17470.760000000002,11113.863144871815,886.4999988099291,1181.9999984129918,0.0,0.0,-1.6209910057773846e6,-219914.9459883687,-5.883306721285764e6,-30878.751207747468,88705.98008858002,0.0
549,21,7,3,19.81792878049282,131.094894339857,89.17436144093075,4.318416092778237,116.94573019513311,175.50081281785805,0.0,12828.216398592473,6016.463562072928,17071.68,11363.166556739074,886.4999988091209,1181.9999984120677,0.0,0.0,-1.7371112494796247e6,-146955.01766247873,-5.933527091668149e6,-32280.39569480092,88705.98008844213,0.0
550,22,7,3,19.81792878049282,129.13016657441707,87.70081581821125,4.318416012273621,115.47218457191768,173.53608532029568,0.0,12238.506621323406,5613.913340418457,16079.42,11363.16655666525,886.4999988090674,1181.9999984120063,0.0,0.0,-1.6332113615934374e6,-135529.79006210598,-5.640187132559487e6,-32280.39660958827,88705.98008838648,0.0
551,23,7,3,19.81792878049282,128.6144881971479,87.31405741921263,4.443134767485133,115.08542617281955,173.0204074548641,0.0,11113.863127552606,5508.256836241386,14849.12,11113.863144871877,886.4999988090549,1181.9999984119918,0.0,0.0,-1.478784209706432e6,-132662.0678534191,-5.239127575053968e6,-30878.75120793152,88705.98008835659,0.0
552,24,7,3,19.81792878049282,124.2281708533234,84.02431950359194,4.578049734768083,111.79568825635364,168.63409023307216,0.0,10843.909423054205,4609.550541233113,13680.460000000001,10843.909442829612,886.4999988089731,1181.9999984118979,0.0,0.0,-1.396762989183204e6,-110472.18876906799,-4.906787745503444e6,-29397.54467862859,88705.98008820621,0.0
553,1,8,3,1.0,117.76249509970256,79.1750628631973,4.8417401990617535,106.94643161086297,162.16841480030422,0.0,10317.172482553902,3284.8074825489184,11828.98,10317.172484101078,886.4999988177775,1181.9999984226763,0.0,0.0,-1.264929042668975e6,-84951.12421098584,-4.346573840915021e6,-26607.644067411682,88705.98000516361,0.0
554,2,8,3,1.0,128.4641720639834,87.20132125109669,5.809642420732185,114.97269003366642,172.87009268240328,0.0,8380.720936479307,5477.4590321583455,12085.18,8380.720951993637,886.4999988203248,1181.999998425501,0.0,0.0,-1.1253113682729942e6,-131836.40537574247,-4.307512887515289e6,-17559.096642118828,88705.98001861738,0.0
555,3,8,3,1.0,137.5282577936265,93.9993860541601,6.550344404301396,121.77075490505877,181.93417916923505,0.0,6899.3131711985125,7334.586800098805,12460.9,6899.313183960473,886.4999988274237,1181.9999984335402,0.0,0.0,-994043.3978320349,-189900.98246487102,-4.3226315964469e6,-11900.1237289337,88705.9800265526,0.0
556,4,8,3,1.0,140.11844611599588,95.94202729454989,6.550344404095056,123.71339619229117,184.52436755016546,0.0,6899.313171202006,7865.286800052227,12991.6,6899.313183960349,886.4999988326686,1181.9999984394988,0.0,0.0,-1.0119139182395312e6,-209586.2030261124,-4.464460107239428e6,-11900.1237303573,88705.98002875745,0.0
557,5,8,3,1.0,146.405426373848,100.65726273233186,6.885479479073868,128.4286311948112,190.81134755171175,0.0,6229.042664188187,9153.417307415855,13609.46,6229.042675700406,886.4999994432434,1181.9999974997438,0.0,0.0,-954855.5925899049,-263084.21713321004,-4.580709454117671e6,-9700.238075269313,88705.97986619707,0.0
558,6,8,3,1.0,147.6899202240528,101.62063348256613,7.111078883553399,129.39199586654132,192.09583380760387,0.0,5777.843678575274,9416.595523762608,14261.619999999999,5777.843689254091,1306.5903867767372,621.879479382429,0.0,0.0,-894415.9741310191,-275010.72732195165,-4.770270223653744e6,-8345.865217050545,-14208.677145793365,0.0
559,7,8,3,1.0,150.87434216541868,106.39726543054533,7.408224191249426,129.39199526204936,198.46473781425024,0.0,5183.552868749322,10069.047074838523,14846.6,5183.552878331013,1569.999999996373,270.6666394877182,0.0,0.0,-820466.050911112,-306035.92314955126,-4.907802077156895e6,-6717.301842824301,-88738.51943389728,0.0
560,8,8,3,1.0,150.0822494184064,105.20912590926406,7.111078883424538,129.39199526455099,196.88055153025456,0.0,5777.843678577615,9906.756264065814,15278.6,5777.843689253998,1569.9999999951197,270.66663958230976,0.0,0.0,-908238.4782433095,-298124.5930551067,-5.0544588215859365e6,-8345.865217795086,-86251.34695501655,0.0
561,9,8,3,1.0,151.3710806490641,107.14237280746084,7.154852270177531,129.39199526101598,199.45821442105517,0.0,5690.296874168672,10170.8230684362,15455.12,5690.296884682551,1569.9999999968682,270.6666394491512,0.0,0.0,-902059.6205650333,-311062.8753344889,-5.089525866271037e6,-8094.865604513434,-90298.27771188697,0.0
562,10,8,3,1.0,155.763164379433,113.73049906725953,7.646086057397465,129.39199525745613,208.24238313190506,0.0,4707.8289981054795,11070.710946095129,15372.539999999999,4707.829006808686,1569.9999999985723,270.66663931440263,0.0,0.0,-769302.8077651908,-357710.0934883212,-4.99640079248609e6,-5540.910849178297,-104089.4226064437,0.0
563,11,8,3,1.0,157.108924142704,115.74913916029097,7.974881400081554,129.39199525703816,210.93390329982236,0.0,4050.2381347786077,11346.441810598155,14990.68,4050.238142274469,1569.9999999987763,270.66663929819066,0.0,0.0,-668628.7246437662,-372794.1200214529,-4.85926978445445e6,-4101.10534373542,-108315.10927229942,0.0
564,12,8,3,1.0,151.52948595769575,107.37998140454961,7.7033698880832455,129.3919952607079,199.7750259113457,1198.4217281584924,3394.839622739567,10203.278593376079,14390.54,4593.261359713359,1569.999999996998,270.66663943894827,0.0,-190828.1142823106,-540570.0082672283,-312676.55538682453,-4.755819319281841e6,-5274.5098709624435,-90795.67175305606,0.0
565,13,8,3,1.0,147.68992034807158,101.62063348726136,7.470257217752991,129.39199586650108,192.09583380718354,3321.328765696724,1738.1582794076382,9416.5955247831,13747.74,5059.487056256775,1408.8287027611086,485.56172473724155,0.0,-515337.96103998466,-269692.9472703973,-275010.72848978615,-4.607216930549502e6,-6399.598544330278,-39255.242159542715,0.0
