Time,jh,jd,jy,W,Elec_Price,H2_Price,Elec_GC_Price,H2_GC_Price,EP_Price,Gen_VRES_Solar_g,Gen_VRES_Wind_g,Gen_Conv_01_g,Cons_Elec_01_d,Demand_GC_Elec_01_d_gc,Prod_H2_Green_e_in,Prod_H2_Green_q_elec_gc,Prod_H2_Green_h2_out,Prod_H2_Green_q_h2gc,Offtaker_Green_h2_in,Offtaker_Green_q_h2gc,Offtaker_Green_ep,Offtaker_Grey_ep,Offtaker_Grey_q_h2gc,Offtaker_Import_ep,Gen_VRES_Solar_obj,Gen_VRES_Wind_obj,Gen_Conv_01_obj,Cons_Elec_01_obj,Demand_GC_Elec_01_obj,Prod_H2_Green_obj,Offtaker_Green_obj,Offtaker_Grey_obj,Offtaker_Import_obj
2536,16,2,14,28.470846018097994,109.12886292499361,72.08009508937468,4.733740984014049,101.71393440262798,153.11869014148326,6060.575063221648,4631.489362660679,3193.635538166991,12112.7,10532.524633529307,1773.000009745289,159.53983525954436,1182.0000064968592,1182.0000064967137,1182.0000010106153,3.340986317394818e-9,886.5000007579614,886.4999988992458,1181.999998532287,0.0,-690072.8578844155,-527353.4388094152,-65110.38303558942,-4.55110794543593e6,-27733.48402344242,-7637.848682900192,-39903.04644856148,83354.41152997728,0.0
2537,17,2,14,28.470846018097994,-4.733848776738735,-8.701034617081437,4.733742100058772,80.3783733083078,124.67126451905885,9888.5228552167,6052.867714658515,2.013475479760651e-10,12957.56,10532.5246342963,2983.8305229374205,5408.865993403366,1989.2203486249468,1989.220348624759,1989.2203627854908,1614.4406711401932,1491.915272089118,281.08474631938645,374.7796617591623,0.0,1.0548747879292932,0.6456998320536513,1.6096969655506776e-8,-6.330246178113519e6,-27733.472268673875,-125135.18541843304,-55638.140550155076,26429.392382666476,0.0
2538,18,2,14,28.470846018097994,80.68145346930795,50.74453642148993,4.733741600044499,80.3783749597027,124.671278579196,8936.777780351456,5955.604102804399,1039.4275778979684,13924.179999999998,10532.524634324736,2007.6295158823891,4359.857299975038,1338.419677254926,1338.419677254738,1338.4196717534126,312.8393384818584,1003.8147538150595,769.1852458505698,1025.58032780074,0.0,-763336.6174001743,-508699.08619687357,-2842.32764701877,-5.59631343339123e6,-27733.477535086524,11134.679540661542,-20038.08833783382,72323.72577987742,0.0
2539,19,2,14,28.470846018097994,121.33107017581355,81.23175038821053,4.733740968970857,110.86558970317537,165.32089720953357,5820.895432892785,4785.0030359515395,5864.021494329617,14696.92,10532.524633047895,1773.0000097482177,73.37387849875303,1182.0000064988117,1182.000006498679,1182.000001009389,2.3379277451057246e-9,886.5000007570418,886.4999988994953,1181.9999985325849,0.0,-733810.083441167,-603220.5040544509,-120289.98011310352,-5.295267646253683e6,-27733.484181885222,-8045.735677730496,-39903.04645120335,83354.41152941692,0.0
2540,20,2,14,28.470846018097994,80.68145393588844,50.744536421706655,4.733741739931003,80.37837495987814,124.67127857947283,9861.263090646207,5955.604102804399,1039.4275779539512,14982.3,10532.5246343452,1873.9948281021989,5284.342612118548,1249.3298854014658,1249.3298854012778,1249.3298798998605,134.65975477475178,936.9974099248954,836.0025897407402,1114.6701196543004,0.0,-842301.7164982818,-508699.08980875084,-2842.3281319954112,-6.001769611083839e6,-27733.476061728477,16143.55839705994,-31352.29834729727,78606.3206201895,0.0
2541,21,2,14,28.470846018097994,123.37477808617288,82.76453147094851,4.943352458900723,112.39837078654611,167.36460532063091,6334.487904571378,3778.8119555525413,6313.5401038510445,14653.84,10113.2998798642,1773.0000097475895,1.3027773223260684e-5,1182.000006498393,1182.000006498262,1182.0000010090375,2.225997188266273e-9,886.5000007567781,886.499998899577,1181.999998532681,0.0,-812829.6458749798,-484890.0858178759,-132733.63005502056,-5.250586958457716e6,-25569.68435489962,-8393.068903301944,-39903.04645189196,83354.41152947946,0.0
2542,22,2,14,28.470846018097994,136.4257561892686,93.15349325900314,7.48151842071427,121.58587427246202,181.2166055046722,3218.605557112615,1818.3590710015228,9184.135314423827,13815.1,5036.964637944249,405.9999777583298,5.012567300889963e-9,270.66665183888654,270.66665183876626,270.6666515451503,1.7296477178783424e-9,202.9999886588627,1569.999999999492,270.6666390364618,0.0,-463180.753768622,-261675.0981701695,-233863.28474552592,-4.784243300657135e6,-6342.749465200992,-1921.931693666611,-9137.424897981291,-76504.19429866286,0.0
2543,23,2,14,28.470846018097994,140.4155368157878,99.13816571324918,8.46081924559465,121.58587427251209,189.19616886320844,821.762100640502,2256.6002787993916,10061.697567092227,12734.06,3078.3623852249348,405.9999777080606,3.695380791241795e-9,270.66665180537376,270.6666518052534,270.66665151983403,1.7296477178783424e-9,202.9999886398755,1569.9999999999154,270.6666390031492,0.0,-122340.94709270497,-335954.4265947531,-272256.5302964095,-4.37627477415105e6,-2369.07739473163,-1921.932103364219,-9137.424914626903,-89032.10877563033,0.0
2544,24,2,14,28.470846018097994,135.89358290181417,92.35523493164952,8.481101809441641,121.58587427251419,180.15226133788457,0.0,3037.7972171228203,9067.082729810654,11698.880000000001,3037.797222674873,405.99997787642656,3.6753784727295837e-9,270.6666519176177,270.6666519174974,270.6666516491019,1.7296477178783424e-9,202.99998873682642,1569.999999863508,270.6666391154016,0.0,0.0,-438581.01543883746,-229006.89007098658,-4.088557539293625e6,-2307.0517132812784,-1921.9321283488716,-9137.424956236413,-74833.17393786274,0.0
2545,1,3,14,64.0064141965461,147.16681465859543,109.26508462948709,9.989799032124456,121.58587427309503,202.69872743150222,0.0,20.401955727550224,11546.657996548078,11161.060000000001,20.40195575716159,405.9999777002407,1.165571584449449e-9,270.6666518001604,270.66665180010693,270.66665151603047,7.693681442701687e-10,202.99998863702285,1569.9999999999843,270.6666389980648,0.0,0.0,-3206.30227480978,-345198.3991196952,-3.782280776182038e6,-0.10405974559779452,-1921.9326859945068,-9137.42491731717,-110231.12572831713,0.0
2546,2,3,14,64.0064141965461,148.84575654387083,111.78349746421205,9.99477272307204,121.58587427309526,206.05661121165502,0.0,10.454570737591501,11915.945381555928,11520.4,10.454570746362906,405.9999776999392,1.1644696612629257e-9,270.6666517999594,270.66665179990594,270.66665151587875,7.69368144270172e-10,202.99998863690905,1569.9999999999864,270.66663899786494,0.0,0.0,-1660.6095492177274,-364894.53849782096,-3.87953782611199e6,-0.027324424081498933,-1921.9326878368884,-9137.42491741751,-115503.00326318142,0.0
2547,3,3,14,64.0064141965461,150.77032963378986,114.67035710632146,10.591173262132255,121.58587427309568,209.90575740164206,0.0,0.0,12339.259952312557,11933.26,0.0,405.99997769964415,1.045902947681055e-9,270.66665179976275,270.6666517997092,270.6666515157307,7.693681442701687e-10,202.99998863679798,1569.9999999999882,270.6666389976697,0.0,0.0,0.0,-388234.9568051894,-3.9894450884097805e6,0.0,-1921.9326897933279,-9137.424917515593,-121546.1627814848,0.0
2548,4,3,14,64.0064141965461,153.49154606938725,118.75218175946358,9.99986910469605,121.58587427309574,215.34819027314367,0.0,0.2617732889976166,12937.7981790225,12532.060000000001,0.26177306779569925,405.9999776992723,1.1633427634301386e-9,270.6666517995148,270.6666517994613,270.66665151554275,7.693681442701654e-10,202.9999886366571,1569.99999999999,270.666638997422,0.0,0.0,-42.79768547299463,-422627.0740668033,-4.1461490753611755e6,-1.7133580519690383e-5,-1921.9326897222782,-9137.424917640288,-130090.78238977259,0.0
2549,5,3,14,64.0064141965461,155.86553164596498,122.31316012309912,9.998961092936684,121.58587427309567,220.09616142521983,0.0,2.0778254828958813,13459.962126824968,13056.039999999999,2.0778254544568684,405.9999776989502,1.1635433455650601e-9,270.66665179930015,270.6666517992466,270.66665151538007,7.693681442701654e-10,202.99998863653502,1569.9999999999911,270.66663899720703,0.0,0.0,-344.63746972048875,-453960.9765376698,-4.279958158607014e6,-0.0010793278861740419,-1921.9326893875404,-9137.42491774889,-137545.09709855838,0.0
2550,6,3,14,64.0064141965461,158.21151734725606,125.8321386683848,9.994093748837281,121.58587427309538,224.7881328195533,0.0,11.81251967537768,13975.967432614341,13581.78,11.812519687240634,405.99997769859766,1.1646199653921748e-9,270.6666517990651,270.66665179901156,270.66665151520147,7.69368144270172e-10,202.99998863640107,1569.999999999992,270.6666389969711,0.0,0.0,-1986.9320905815289,-486143.07769758673,-4.4115150429628845e6,-0.034883802797040175,-1921.9326875855986,-9137.424917868564,-144911.4921876908,0.0
2551,7,3,14,64.0064141965461,160.28666689826832,128.94486295266418,9.963220870228957,121.58587427309386,228.93843186592784,0.0,73.55829426767056,14432.401657908767,14099.960000000001,73.55829439647667,405.9999776982247,1.171495517593432e-9,270.6666517988164,270.6666517987629,270.6666515150088,7.693681442701754e-10,202.99998863625663,1569.9999999999927,270.6666389967166,0.0,0.0,-12523.29134351301,-515618.84237134526,-4.5414333181990925e6,-1.3527043867147768,-1921.9326761507036,-9137.424917997814,-151427.46169053018,0.0
2552,8,3,14,64.0064141965461,161.66845534231118,131.01754557330597,9.930024754037069,121.58587427309243,231.7020086940086,0.0,139.9505447434311,14736.32940731129,14470.28,139.95054499401243,405.9999776979159,1.1789796230340124e-9,270.6666517986106,270.66665179855704,270.6666515148484,7.693681442701654e-10,202.99998863613632,1569.9999999999932,270.6666389965045,0.0,0.0,-24015.300766628756,-535771.3218320184,-4.634015929931261e6,-4.896535047572115,-1921.9326638544517,-9137.424918105746,-155766.2773106432,0.0
2553,9,3,14,64.0064141965461,161.12674286345867,130.20497669582338,9.813699280264489,121.585874273087,230.61858352380293,0.0,372.6015555283717,14617.178396101055,14583.779999999999,372.60155620465605,405.9999776980813,1.2059772784216789e-9,270.6666517987208,270.6666517986673,270.66665151491543,7.693681442701654e-10,202.9999886361866,1569.999999999993,270.66663899659306,0.0,0.0,-63692.67464545888,-527820.752179371,-4.676194731102249e6,-34.707958173965835,-1921.9326207624617,-9137.424918061544,-154065.29979341096,0.0
2554,10,3,14,64.0064141965461,149.27520637410194,112.42767030350922,8.688882236093784,121.58587427303189,206.9155083308801,1643.547777872943,978.6885242012213,12010.403645126098,14226.64,2622.236307181875,405.9999777002498,1.5489560062298235e-9,270.6666518001665,270.666651800113,270.66665151584374,7.693681442701787e-10,202.99998863688285,1569.9999999999868,270.6666389978188,0.0,-259621.52681901184,-154597.6407587034,-370032.1130233018,-4.736638770877946e6,-1719.0297908302855,-1921.9321719153559,-9137.424917449258,-116851.47174038755,0.0
2555,11,3,14,64.0064141965461,134.8519813016538,91.37243514160976,6.7516007153855355,121.00627448196984,178.84181024506003,5718.172223238892,778.6282879228378,8837.979459521637,13561.78,6496.800524142043,1773.000009725382,3.036220132471141e-9,1182.0000064835879,1182.000006483534,1182.0000009955597,7.803446223130167e-10,886.5000007466698,886.4999989027364,1181.9999985363602,0.0,-809713.6694009646,-110256.55462966849,-219681.9401492388,-4.722154751062358e6,-10552.097912282807,-8393.071973250131,-39903.0464783776,83354.41153219566,0.0
2556,12,3,14,64.0064141965461,116.14851452445127,77.34483374538027,5.043364353289497,106.97867305884749,160.13834168223744,9724.306669971604,188.9675931478268,4724.105700570061,12864.38,9913.274283131323,1773.0000097498662,1.151216986193434e-7,1182.0000064999106,1182.0000064998494,1182.000001010228,1.1919170270020555e-9,886.500000757671,886.4999988991558,1181.9999985321829,0.0,-1.1785069961172054e6,-22901.33766058962,-92853.30112826562,-4.731146031741439e6,-24568.23693423901,-8393.068836312086,-39903.04644824071,83354.41153074318,0.0
2557,13,3,14,64.0064141965461,80.68145313319535,50.74453642128777,4.733741499273397,80.37837495937816,124.67127857786971,13422.271487742162,259.22099963930776,1039.4275778498986,12292.179999999998,10532.524634293472,2428.740118710351,3148.967902882244,1619.160079140234,1619.1600791401504,1619.160073638689,874.3201422521292,1214.3700552290165,558.6299444366533,744.839925915529,0.0,-1.1464659315353327e6,-22141.412137014584,-2842.3272976540757,-4.965466943984698e6,-27733.47859646064,3409.1787714045786,15615.33276780037,52525.96709596526,0.0
2558,14,3,14,64.0064141965461,-4.733848777971845,-3.1551985957582094,4.7337421001415025,80.37837330872345,124.67126451868975,14788.491460010395,157.4391098655383,8.956394550007813e-11,11962.1,10532.524634201118,2983.8305229375974,4413.405993499635,1989.2203486250648,1989.2203486249812,1989.2203627861013,1614.4406711403249,1491.915272089576,281.08474631930216,374.7796617590608,0.0,1.5776041829958558,0.016795262651498888,7.160296350546237e-9,-5.858811976954477e6,-27733.472267802514,-140879.32619681428,-44606.25060669091,26429.39238291896,0.0
2559,15,3,14,64.0064141965461,-4.733848777974151,-3.1551985957604067,4.733742100114256,80.37837330872338,124.67126451868975,14895.826440873068,142.24412900285287,8.95639455000727e-11,12054.24,10532.524634249123,2983.8305229375974,4505.545993451591,1989.2203486250648,1989.2203486249812,1989.2203627861013,1614.4406711403246,1491.915272089576,281.08474631930227,374.77966175906096,0.0,1.589054886091617,0.015174299264685942,7.16029635054601e-9,-5.9025520718214065e6,-27733.472268089492,-140443.1592000598,-44606.250606695394,26429.392382918937,0.0
2560,16,3,14,64.0064141965461,80.68145299036671,50.744536421541405,4.733741456309449,80.37837495958105,124.67127857813924,13148.358646392466,248.25924315365978,1039.4275779121083,12587.28,10532.524634318524,1848.7655203633826,2864.093304447942,1232.5103469089217,1232.510346908838,1232.510341407404,101.02067778955865,924.382756055553,848.6172436101251,1131.4896581468245,0.0,-1.1230696104362481e6,-21205.111527154506,-2842.3271491940395,-5.080030438155417e6,-27733.479048979483,4806.15167809109,-33488.34319284874,79792.43121291258,0.0
2561,17,3,14,64.0064141965461,84.36118213458424,53.50433317019014,4.73374151435719,83.13817247951637,128.3510075785259,13456.52827535459,331.7485615809315,1449.943120031067,13465.22,10532.524634347417,1773.0000097506697,3255.752252584181,1182.0000065004465,1182.0000065003658,1182.0000010141114,1.7335050511127327e-8,886.5000007605836,886.4999988988583,1181.9999985318016,0.0,-1.1989083592725387e6,-29557.112764699235,-7605.196190675706,-5.370027936037254e6,-27733.478437590216,7018.823799033227,-39903.04644399257,83354.41152888794,0.0
2562,18,3,14,64.0064141965461,125.19354385075836,84.12860589253648,5.235422502623787,113.76244520710281,169.1833712131268,9142.224199659791,386.93364311253026,6713.582121730844,14469.74,9529.157861964528,1773.0000097488198,1.2329412978752754e-8,1182.0000064992132,1182.000006499156,1182.0000010096123,9.49686390658912e-10,886.5000007572091,886.4999988992964,1181.9999985323493,0.0,-1.192410852532503e6,-50467.355118515785,-144580.23675686342,-5.161635251216427e6,-22701.198728501724,-8393.069198457204,-39903.04644943414,83354.4115308582,0.0
2563,19,3,14,64.0064141965461,143.84975372829447,104.28948951086848,7.508071660882616,121.58587427297202,196.06460060528792,4519.750495002838,464.10768093764125,10817.061766387415,15394.92,4983.8581859223095,405.9999777018296,2.208254446305257e-9,270.6666518012197,270.6666518011662,270.66665151646134,7.693681442701654e-10,202.99998863734598,1569.9999999999782,270.66663899863204,0.0,-684099.6062252863,-70246.32933313542,-308107.55562822963,-5.186650097075205e6,-6209.706847295754,-1921.9316782266033,-9137.424917049644,-99815.54661112462,0.0
2564,20,3,14,64.0064141965461,161.86171428513134,131.3074328476623,9.160448787414106,121.58587427305464,232.08852505993093,1198.42172823598,480.6812023107433,14778.83701846208,16051.94,1679.102933843734,405.9999776980919,1.3839463792421842e-9,270.66665179872797,270.6666517986744,270.66665151482295,7.693681442701687e-10,202.9999886361172,1569.9999999999932,270.66663899647074,0.0,-204956.6762360555,-82207.13896749515,-538623.3528216141,-5.105694501793429e6,-704.8462385543789,-1921.9323553182476,-9137.424918127996,-156373.10800515558,0.0
2565,21,3,14,64.0064141965461,166.05098377647994,137.59133791783063,9.70575872987001,121.58587427307994,240.46706515671764,0.0,588.4827149733351,15700.277236259391,15882.76,588.4827160444509,405.99997769609007,1.2321588930888134e-9,270.6666517973934,270.66665179733985,270.66665151389054,7.693681442701687e-10,202.9999886354179,1569.999999999994,270.66663899523735,0.0,0.0,-103429.80500500619,-602465.879228238,-4.988704495392276e6,-86.57792504770259,-1921.9325808210124,-9137.424918751996,-169527.4159572539,0.0
2566,22,3,14,64.0064141965461,159.35159116296262,127.5422485717583,9.394804868417188,121.58587427306784,227.0682793577496,0.0,1210.3906068127922,14226.729343285024,15031.12,1210.3906090212572,405.99997769856475,1.314361141020332e-9,270.6666517990431,270.6666517989896,270.66665151510125,7.693681442701687e-10,202.99998863632592,1569.9999999999925,270.66663899683874,0.0,0.0,-204249.05268989355,-502219.63247234887,-4.83790890047057e6,-366.26114729150686,-1921.932465580183,-9137.424917939272,-148491.32225268247,0.0
2567,23,3,14,64.0064141965461,156.45379872390376,123.19556025469697,9.644356549397589,121.5858742730793,221.27269493417492,0.0,711.2871092737296,13589.3528417372,13894.64,711.2871105694499,405.9999776989647,1.247565965304339e-9,270.66665179930976,270.6666517992563,270.6666515153377,7.693681442701654e-10,202.9999886365033,1569.9999999999914,270.6666389971512,0.0,0.0,-118143.47672004561,-461917.0752444146,-4.532124514186898e6,-126.48226395637903,-1921.932558025459,-9137.424917779528,-139392.2547076291,0.0
2568,24,3,14,64.0064141965461,150.15797716076446,113.75182772698771,9.510655878251141,121.58587427307297,208.68105156239193,0.0,978.6885242012236,12204.571426321589,12777.259999999998,978.688525985976,405.99997769986857,1.2824844568356031e-9,270.66665179991236,270.66665179985887,270.6666515157755,7.69368144270172e-10,202.99998863683166,1569.9999999999877,270.66663899772874,0.0,0.0,-156265.8588301809,-380720.23140021367,-4.26594951835835e6,-239.4576694901407,-1921.9325084957745,-9137.424917489006,-119623.37461386103,0.0
2569,1,4,14,49.30436270903817,123.72216877870679,83.02507626206403,7.1981758095272825,112.65891557675371,167.71199837290592,0.0,5603.6499154627845,6389.950057982923,10220.6,5603.649925706324,1773.0000097480279,3.2272766444827014e-9,1182.000006498685,1182.0000064986098,1182.0000010095732,1.2750253461877666e-9,886.5000007571798,886.4999988993402,1181.9999985324012,0.0,0.0,-733631.7778842165,-134940.16035823384,-3.715209371330349e6,-7850.218794317501,-8393.07315494919,-39903.046449759844,83354.41153064478,0.0
2570,2,4,14,49.30436270903817,123.61667313024388,82.94595443586067,7.066863818862455,112.57979375052528,167.60650260461094,0.0,5866.273967862214,6366.746005103284,10460.02,5866.273978586113,1773.000009748085,3.4089418838523697e-9,1182.0000064987232,1182.0000064986477,1182.0000010095853,1.278158582084665e-9,886.500000757189,886.4999988993372,1181.9999985323975,0.0,0.0,-766625.4308327023,-134267.27449339908,-3.800212103723686e6,-8603.287857097486,-8393.072942498911,-39903.04644973892,83354.41153063605,0.0
2571,3,4,14,49.30436270903817,121.76356038329068,81.55611965515735,6.744645528197527,111.18995896947038,165.7533895632506,0.0,6510.710723404265,5959.149248383159,10696.859999999999,6510.710735306961,1773.0000097484835,3.955315088786433e-9,1182.000006498989,1182.0000064989126,1182.000001009778,1.335820581007773e-9,886.5000007573336,886.4999988992926,1181.999998532345,0.0,0.0,-836679.7542733697,-122846.67443634663,-3.9029137241538926e6,-10597.332737083554,-8393.072420848024,-39903.04644936617,83354.41153059175,0.0
2572,4,4,14,49.30436270903817,119.17097785643801,79.61168238184318,6.191993181074706,109.24552169577534,163.16080653172813,0.0,7616.0157154302115,5388.904254336426,11231.92,7616.015729355079,1773.000009748969,5.455121040376612e-9,1182.0000064993126,1182.0000064992348,1182.000001009986,1.425811568029577e-9,886.5000007574895,886.4999988992453,1181.999998532289,0.0,0.0,-954766.3575547193,-108136.34300950728,-4.119746076786717e6,-14500.915932980432,-8393.071526388114,-39903.046448978625,83354.4115305253,0.0
2573,5,4,14,49.30436270903817,124.13605286841542,83.33548881760765,6.450363348028042,112.96932813237098,168.1258817804356,0.0,7099.275242530676,6480.984728180053,11807.26,7099.275255510064,1773.0000097481536,4.6336771724139335e-9,1182.000006498769,1182.000006498694,1182.0000010095225,1.2628799053227642e-9,886.500000757142,886.4999988993521,1181.9999985324152,0.0,0.0,-927068.9116562034,-137603.68972116406,-4.263659112524373e6,-12599.920361021737,-8393.07194528186,-39903.04644988166,83354.4115306102,0.0
2574,6,4,14,49.30436270903817,132.46103919468447,89.57922898408002,7.066863818868019,119.21306830534775,176.4508686774064,0.0,5866.273967862235,8312.086005096697,12405.36,5866.273978586101,1773.0000097421755,3.408941883816728e-9,1182.0000064947837,1182.0000064947128,1182.0000010059664,1.059817351336818e-9,886.5000007544749,886.4999989002181,1181.999998533427,0.0,0.0,-818508.9052388096,-199179.5806643709,-4.367086926903829e6,-8603.287857064846,-8393.072950013273,-39903.0464571722,83354.41153096821,0.0
2575,7,4,14,49.30436270903817,128.8618888979784,86.87986580504094,6.399652967320715,116.51370512156883,172.85171776594748,0.0,7200.696031268793,7520.443939254727,12948.14,7200.696044433715,1773.000009746582,4.774744120984349e-9,1182.0000064977214,1182.0000064976487,1182.0000010085487,1.1389955851181503e-9,886.5000007564115,886.4999988995871,1181.9999985326906,0.0,0.0,-973977.2476927569,-170687.8244906012,-4.59598031006003e6,-12962.498755721557,-8393.071865236649,-39903.04645186884,83354.4115307033,0.0
2576,8,4,14,49.30436270903817,132.44239212848944,89.56524336469539,6.599623165130905,119.19908268590096,176.43222118484255,0.0,6800.755527848415,8307.984443401783,13335.74,6800.7555402816515,1773.000009742351,4.262857069080408e-9,1182.0000064949006,1182.0000064948297,1182.0000010059941,1.0601992000613055e-9,886.5000007544957,886.499998900211,1181.9999985334186,0.0,0.0,-945590.7541112724,-199024.6232569852,-4.679350241911918e6,-11562.562619113502,-8393.072194075095,-39903.04645712787,83354.41153093943,0.0
2577,9,4,14,49.30436270903817,119.98007902720478,80.21850755265307,5.158455243831399,109.8523468666655,163.96990675963386,0.0,9683.092132842436,5566.867833144262,13476.960000000001,9683.092150555773,1773.000009749161,5.2216484960822696e-8,1182.0000064994406,1182.0000064993633,1182.0000010099268,1.3964521697089669e-9,886.5000007574452,886.4999988992585,1181.9999985323047,0.0,0.0,-1.211727956715304e6,-112568.49117545248,-4.8944777106015235e6,-23440.555625981935,-8393.069854273403,-39903.04644912014,83354.41153048005,0.0
2578,10,4,14,49.30436270903817,126.50475384698203,85.11201419800892,5.948274229692716,114.74585351342826,170.4945822885061,273.9128413495647,7829.540915272302,7001.98621219897,13332.44,8103.453771491752,1773.0000097476952,6.552335335444121e-9,1182.0000064984633,1182.0000064983894,1182.000001009153,1.1975916743781855e-9,886.5000007568647,886.4999988994405,1181.999998532519,0.0,-36280.585265835645,-1.0370464026780359e6,-153572.2063172392,-4.757410514178342e6,-16416.481717770905,-8393.071110316043,-39903.0464506446,83354.41153062202,0.0
2579,11,4,14,49.30436270903817,111.22825387939884,73.65463812970349,4.7337409829037815,103.28847744283556,155.21808086140584,3355.5619777875254,7616.015715430183,3641.8822697658998,12840.460000000001,10532.524634204448,1773.000009750155,439.0531019080834,1182.0000065001034,1182.0000065000206,1182.0000010104268,1.7966143703128408e-9,886.5000007578201,886.4999988991559,1181.9999985321824,0.0,-389117.66082833504,-883168.3752639309,-72271.97557648516,-4.785911288927235e6,-27733.48403513634,-6314.704862540631,-39903.046448252106,83354.4115302843,0.0
2580,12,4,14,49.30436270903817,107.52363333865584,70.87617275573056,4.733741041349066,100.51001206897301,151.5134603619721,7669.866053482368,3272.8696308330855,3080.6242789658813,12250.36,10532.52463413784,1773.0000097456498,410.2110938525788,1182.0000064971,1182.0000064970147,1182.0000010105996,2.044627000582871e-9,886.5000007579497,886.4999988991273,1181.9999985321474,0.0,-860999.0250102609,-367403.7514453781,-60074.579108815466,-4.620387632931463e6,-27733.48341955994,-6451.235508901809,-39903.046447525994,83354.41153112447,0.0
2581,13,4,14,49.30436270903817,-4.733848777766804,-5.409608232854812,4.733742101007734,80.37837330862548,124.6712645187809,10870.538838066774,3850.871731809314,1.1626840903756233e-10,11737.58,10532.524632616212,2983.8305229375555,4188.885995085715,1989.2203486250369,1989.2203486249282,1989.2203627859565,1614.4406711402953,1491.9152720894674,281.08474631932177,374.7796617590843,0.0,1.1596338525851024,0.410798515942588,9.295216510003055e-9,-5.75214044841644e6,-27733.47225867893,-137457.62843694148,-49090.7681631482,26429.39238285825,0.0
2582,14,4,14,49.30436270903817,-4.733845708341438,-5.409608232888943,4.73370763191697,80.37837330862541,124.6712645187809,11781.716638653777,2653.9539189443994,1.1626840903749518e-10,11451.84,10306.655999999999,2983.8305229375555,4129.0145548682385,1989.2203486250369,1989.2203486249282,1989.2203627859565,1614.4406711402953,1491.9152720894674,281.08474631932177,374.77966175908426,0.0,1.626777307552402,0.36644846782837703,9.295216153120483e-9,-5.616200444404613e6,-27721.074357673177,-137741.17755881127,-49090.76816321621,26429.39238285822,0.0
2583,15,4,14,49.30436270903817,-4.733845711233668,-5.409608232892636,4.733707664335578,80.3783733086254,124.67126451878022,11393.62691873609,3111.523638873627,1.1626840903748592e-10,11521.32,10369.188,2983.8305229375555,4135.962554936994,1989.2203486250369,1989.2203486249282,1989.2203627859565,1614.4406711402949,1491.9152720894674,281.0847463193218,374.77966175908443,0.0,1.572854854122852,0.42953618667888804,9.295216153456017e-9,-5.649274133091751e6,-27727.160346627497,-137708.28763239965,-49090.76816322259,26429.392382858423,0.0
2584,16,4,14,49.30436270903817,-4.7338487777443445,-5.409608232890076,4.733742100145951,80.3783733086254,124.67126451878022,10497.342642199232,4495.007927676538,1.162684090374883e-10,12008.52,10532.524634181276,2983.8305229375555,4459.825993519253,1989.2203486250369,1989.2203486249282,1989.2203627859565,1614.4406711402949,1491.9152720894674,281.0847463193218,374.77966175908443,0.0,1.1198313025743118,0.4795166504845838,9.295216509994525e-9,-5.880850826986519e6,-27733.472267755664,-136175.06836321575,-49090.76816321749,26429.392382858423,0.0
2585,17,4,14,49.30436270903817,75.92543259959871,47.20244962577323,4.733741711817936,80.37837330006259,124.6712645064751,8731.331361043516,6998.819742796326,135.53935591308732,12881.86,10532.52463432807,2983.8305229344037,5197.626522147537,1989.2203486229357,1989.220348622827,1989.2203627736303,1614.4406711279557,1491.9152720802226,281.0847463230272,374.7796617640249,0.0,-704261.9782211477,-564519.021608393,-48.32024173020545,-5.255441310488033e6,-27733.47635783004,3334.1367157677887,55566.20866131052,26429.392383456434,0.0
2586,18,4,14,49.30436270903817,122.48948584069467,82.10056248751438,5.238690379310629,111.73440180191199,166.47931333993802,6368.744692183898,3153.8773100568405,6118.817962809634,13868.44,9522.622020888097,1773.0000097488594,2.059903676564299e-8,1182.0000064992396,1182.0000064991636,1182.0000010097076,1.3126234396216228e-9,886.5000007572808,886.4999988993087,1181.999998532364,0.0,-813468.1443434884,-402838.9968352164,-127230.5121344463,-4.995064879945477e6,-22670.069304067227,-8393.069440583262,-39903.04644955303,83354.41153050557,0.0
2587,19,4,14,49.30436270903817,132.91932007431356,89.92293877591798,5.919804037266554,119.55677809865108,176.90914840182373,2294.1202468179517,5866.273967862233,8412.885753639332,14800.279999999999,8160.394230044193,1773.000009741186,6.710111434531731e-9,1182.0000064941241,1182.0000064940532,1182.0000010051513,1.0505187453199893e-9,886.5000007538634,886.4999989004176,1181.9999985336597,0.0,-318513.6456748464,-814468.3394965561,-203011.93900448608,-5.159086485392538e6,-16647.999094304985,-8393.070900047605,-39903.0464588889,83354.4115309715,0.0
2588,20,4,14,49.30436270903817,147.35617836100454,109.54912739956404,7.957764889038188,121.58587427287915,203.07745112448492,34.23321102069492,4050.2381348019494,11588.308599014892,15266.78,4084.4713532943247,405.99997770102004,2.466862715969376e-9,270.66665180068003,270.66665180061057,270.66665151615524,9.987859649123972e-10,202.99998863711642,1569.99999999998,270.66663899824744,0.0,-5316.894993734948,-629058.4558177888,-347388.8567438072,-5.092392428861283e6,-4170.724248444891,-1921.9319325192955,-9137.424917201472,-110825.72192633583,0.0
